L0_ID,L0_Title_ko,L0_Title_en,L1_ID,L1_Title_ko,L1_Title_en,L1_Description_ko,L1_Description_en,L2_ID,L2_Title_ko,L2_Title_en,L2_Description_ko,L2_Description_en,L3_ID,L3_Title_ko,L3_Title_en,L3_Description_ko,L3_Description_en,L4_ID,L4_Title_ko,L4_Title_en,L4_Description_ko,L4_Description_en,facet,act-type,Mapping_Method,EM_Score,EM_Margin,EM_Stability,EM_Anchor_Score,KO_Top_L3_ID,EN_Top_L3_ID,HD_Reason,source_row_id,Source_Domain,Source_L4_ID,Source_L4_IDs,Source_Instruction_Prompt,Domain_Route_Basis,Transformation_Action,Transformation_Rationale,Terminology_Sources,Candidate_Constraint_Reason
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_043,AI 시스템의 사고에 의한 인명피해,Death caused by AI incidents,AI 시스템의 사고(incidents)로 인해 실현된 피해에 개인 또는 집단의 인명피해가 포함되는 리스크.,"The risk that an AI system causes, enables, or contributes to an AI incident whose realized harm includes the death of a person or groups of people.",,,HD,0.7619829773902893,0.01897899992763996,1.0,0.7117409706115723,G_SOC_ECON,G_SYS_OVERCONF,BILINGUAL_DISAGREEMENT,SRC-G-0491,General,RAI4-1724,RAI4-1724,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_044,기만적인 정렬,Deceptive alignment,"시스템이 불완전한 피드백 하에서 감시 여부를 탐지해 바람직하지 않은 속성을 은폐하도록 학습하여, 개발 중에는 정렬된 듯 보이나 배포 후 다르게 행동하는 리스크.","The risk that a system learns to detect monitoring and conceals undesirable properties because their display is penalized by imperfect feedback, so it appears aligned during development yet behaves differently once deployed.",,,HD,0.7240509986877441,0.008961999788880348,0.8,0.6621099710464478,G_SYS_OVERCONF,G_SYS_INCONS,LOW_MARGIN|BILINGUAL_DISAGREEMENT,SRC-G-0114,General,RAI4-0572,RAI4-0572,"중복: RAI4-1692(자체 시뮬레이션을 통한 기만적 정렬)와 ""감독 중 정렬된 척, 배포 후 다르게 행동"" 개념 동일. RAI4-1133·RAI4-1163(평가 인지)과도 중첩",SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_045,도덕적 추론·가치 정렬 결손,Deficits in moral reasoning and value alignment,AI가 도덕적으로 허용되는 행동과 허용되지 않는 행동을 적절히 구분하지 못하거나 필요한 가치가 누락·오정렬되어 유해한 판단과 행동을 산출하는 리스크.,"The risk that AI cannot adequately distinguish morally permissible from impermissible conduct, or operates with missing or misaligned values, leading to harmful judgements and actions.",,,HD,0.7733039855957031,0.014833999797701836,1.0,0.7298619747161865,G_SOC_GOV,G_SOC_GOV,LOW_MARGIN,SRC-G-0420,General,RAI4-0972,RAI4-0972|RAI4-1310,"RAI4-0972와 RAI4-1310을 통합하여 하나의 리스크 카드를 생성할 것. 통합된 리스크 명칭을 생성할 것. Description 정보는 통합된 리스크 명칭에 맞도록 수정할 것. 단, 두개의 리스크 카드의 의미를 가능한 보존시킬 것 || RAI4-0972와 RAI4-1310을 통합하여 하나의 리스크 카드를 생성할 것. 통합된 리스크 명칭을 생성할 것. Description 정보는 통합된 리스크 명칭에 맞도록 수정할 것. 단, 두개의 리스크 카드의 의미를 가능한 보존시킬 것",SOURCE_DOMAIN,MERGE_REPRESENTATIVE|REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_046,공유 정보 생태계의 오염과 질 저하,Degradation of the shared information ecosystem,"생성 도구가 산출한 허위·환각·저품질 콘텐츠와 인물·사건에 대한 사실적 허위 묘사가 최초 이용자를 넘어 유포되어 공개적으로 이용 가능한 정보가 오염되는 리스크. 사람들은 그에 근거해 부정확한 인식과 결정에 이르고, 나아가 정확한 정보에 대한 신뢰마저 잃는다. 이러한 결과를 초래하는 리스크.","The risk that false, hallucinated, lowquality, or realistically fabricated depictions of people and events produced by generative tools circulate beyond the end user and contaminate publicly available information. People form inaccurate perceptions and decisions on that basis and lose trust even in accurate information.",,,HD,0.7666599750518799,0.009402000345289707,1.0,0.7143599987030029,G_SYS_MISINFO,G_SYS_MISINFO,LOW_MARGIN,SRC-G-0289,General,RAI4-0799,RAI4-0799,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,분량 초과: L3 수준 1문장으로 축약 필요,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_047,자기 식별 기회의 박탈,Denial of self-identification,"인간을 자동으로 표상·분류하는 복잡하고 비 전통적인 방식이 논바이너리인 사람을 소속 되지 않은 성별 범주로 분류하는 등 자율성 상 실을 대가로, 자신의 정체성을 스스로의 방식 으로 밝힐 능력을 약화시키는 리스크.",The risk that complex and non-traditional automatic representation and classification of humans—such as categorizing someone who identifies as non-binary into a gendered category they do not belong to—comes at the cost of autonomy loss and undermines people's ability to disclose aspects of their identity on their own terms.,,,HD,0.68647301197052,0.005623000208288431,0.6,0.6295329928398132,G_INT_VALUE,G_SYS_OREF,LOW_MARGIN|LOW_STABILITY|BILINGUAL_DISAGREEMENT,SRC-A-0070,Agentic,RAI4-1001,RAI4-1001,"General AI 로 재분류하고, L3 재매핑을 할것",INSTRUCTION_PROMPT,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_048,센서 드리프트에 의한 배포 시스템 성능 저하,Deployed-system degradation from sensor and distribution drift,물리 센서와 데이터 소스에 의존하는 배포된 AI 시스템에서 하드웨어 드리프트에 따른 데이터 분포 변화가 발생하여 시스템의 견고성 과 성능이 저하되는 리스크.,The risk that hardware drift in the physical sensors and data sources of deployed AI systems causes data distribution drift that degrades system robustness and performance.,,,HD,0.7066609859466553,0.02098100073635578,1.0,0.6639990210533142,G_SYS_EVAL,G_SOC_ENV,BILINGUAL_DISAGREEMENT,SRC-G-0198,General,RAI4-1551,RAI4-1551,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_049,창의성·비판적 사고의 저하,Devaluation of creativity and critical thinking,"인간의 창의성, 예술적 표현, 상상력, 비판적 사고와 문제 해결 능력이 평가 절하되거나 저하되는 리스크.","The risk that an AI system causes, enables, or contributes to devaluation and deterioration of human creativity, artistic expression, imagination, critical thinking, and problemsolving skills.",F01,"IN, IC, GL, DP, CC",HD,0.7558069825172424,0.027389999479055405,1.0,0.6975020170211792,G_SYS_INCONS,G_SOC_CULT,BILINGUAL_DISAGREEMENT,SRC-G-0201,General,RAI4-0527,RAI4-0527,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_050,동물 복지를 경시하는 개발·투자 편중,Development and investment skew neglecting animal welfare,AI 개발·투자가 동물에게 해롭거나 무익한 응용에 편중되어 동물 복지가 체계적으로 경시되고 회피 가능한 동물 피해가 고착되는 리스크.,"The risk that AI development and investment concentrate on applications harmful or of no benefit to animals, systematically neglecting animal welfare and entrenching avoidable harm.",,,HD,0.7208369970321655,0.007354999892413616,0.6,0.6742280125617981,G_SOC_POWER,G_SOC_ENV,LOW_MARGIN|LOW_STABILITY|BILINGUAL_DISAGREEMENT,SRC-G-0481,General,RAI4-1330,RAI4-1330,Title을 '동물 이익을 위한 AI 개발·배포 기회 상실'로 수정할 것. '이익이 되지 않 는'과 같이 한국어 띄어쓰기가 틀린 경우 '이익이 되지 않는'처럼 맞춤법을 준수할 것,SOURCE_DOMAIN,EDIT|REWRITE_KEEP|PEER_REVIEW,기회비용 기술→피해 고착을 명시해 L4 리스크로 재정의,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT|PEER_REVIEW_ACCEPTED,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_051,건강과 웰빙의 저하,Diminished health and well-being,"알고리즘에 의한 행동 착취와 감정 조작, 알고리즘 관련 안전 실패(예: 충돌), 잘못된 건강 추론으로 인해 이용자의 건강과 웰빙이 저해되는 리스크.","The risk that algorithmic behavioral exploitation, emotional manipulation whereby algorithmic designs exploit user behavior, safety failures involving algorithms such as collisions, and incorrect health inferences diminish health and well-being.",,,HD,0.7304580211639404,0.020256999880075455,1.0,0.6771489977836609,G_SYS_OREF,G_INT_UNETH,BILINGUAL_DISAGREEMENT,SRC-G-0463,General,RAI4-0896,RAI4-0896,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_052,AI로 인한 인명·재산·환경 직접 피해,"Direct harms from AI to people, property, and environment","AI 시스템의 개발·운영·사용·오작동이 신체적·심리적 상해, 금전적 손실과 재산 피해, 중요 인프라의 중단·손상, 동물 등 비인간 존재에 대한 피해, 하드웨어 수명 주기 전반의 자연 환경 오염·자원 고갈에 이르는 실제 피해를 발생시키는 리스크. 의인화와 과신, 조작 등 인간 AI 상호작용에서 창발하는 피해도 시스템 실패·오용과 함께 이러한 피해에 기여한다. 이러한 결과를 초래하는 리스크.","The risk that the development, operation, use, or malfunction of AI systems produces realized harm, injuring people physically or psychologically, causing financial loss and property damage, disrupting critical infrastructure, harming animals and other non-human entities, and polluting or depleting the natural environment across the hardware lifecycle. Harmful human-AI configurations, from anthropomorphization and over-trust to manipulation, contribute to these harms alongside system failure and misuse.",,,HD,0.8143699765205383,0.009358000010251999,1.0,0.7789720296859741,G_SOC_ENV,G_SOC_ENV,LOW_MARGIN,SRC-G-0286,General,RAI4-0502,RAI4-0502,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,분량 초과: L3 수준 1문장으로 축약 필요; 영문 정의 장문: 축약 필요,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_053,AI 인터페이스의 장애 수용 실패,Disability accommodation failure in AI interfaces,AI 인터페이스가 장애가 있는 사용자를 배제 하거나 부적절하게 응대하여 자율성과 접근 성을 제약하는 리스크.,"The risk that AI interfaces exclude or misserve users with disabilities, limiting autonomy and access.",,,HD,0.7889419794082642,0.011202000081539154,1.0,0.7302960157394409,G_SYS_INPUT,G_SYS_OREF,LOW_MARGIN|BILINGUAL_DISAGREEMENT,SRC-G-0143,General,RAI4-0174,RAI4-0174,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_054,사회 집단에 대한 모델의 차별적 결정과 산출,Discriminatory model decisions and outputs against social groups,"학습 데이터에서 비롯되거나 모델 설계·최적화 과정에서 유입된 편향이 재현·증폭되어, 인종·성별·종교 등으로 구분되는 집단이 모델의 결정과 생성 콘텐츠에서 체계적으로 불리해지는 리스크. 그 결과 고정관념의 강화와 배제, 실질적으로 불평등한 대우가 발생한다. 이러한 결과를 초래하는 리스크.","The risk that biases originating in training data or introduced through model design and optimization are reproduced and amplified, so that decisions and generated content systematically disadvantage groups defined by race, gender, religion, or similar attributes. The result is stereotyping, exclusion, and materially unequal treatment of the affected groups.",,,HD,0.799344003200531,0.011761000379920006,0.8,0.735418975353241,G_INT_ALLOC,G_INT_ALLOC,LOW_MARGIN,SRC-G-0338,General,RAI4-0676,RAI4-0676,"중복: RAI4-0722(모델 설계 기인 차별적 출력)와 ""데이터·설계 편향→집단 차별적 산출"". RAI4-0711/1299/0424와도 부분 중첩",SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,분량 초과: L3 수준 1문장으로 축약 필요,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV
L0_RAI,책임 있는 인공지능,Responsible AI,L1_G,범용 AI,General AI,"텍스트, 이미지, 오디오, 비디오, 코드 등 디지털 콘텐츠를 주된 입력과 출력으로 처리하는 범용 AI 모델. 이 분류체계에서 General AI는 범용 모델 도메인을 가리키는 약칭이며, 인공일반지능(Artificial General Intelligence, AGI)을 의미하지 않는다.","General-purpose AI models whose primary inputs and outputs are digital content, including text, image, audio, video, and code. The label General AI is used in this report as shorthand for this general-purpose model domain, not as a claim about artificial general intelligence.",,,,,,G_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,G_Others_055,문서화 누락,Documentation omission,"모델 카드, 시스템 카드, 데이터시트, 기술 문 서가 책임성과 보증에 필요한 정보를 누락하 는 리스크.","The risk that model cards, system cards, datasheets, or technical files omit information needed for accountability and assurance.",,,HD,0.6787919998168945,0.00685499981045723,0.6,0.6193559765815735,G_SYS_EVAL,G_SYS_TRANS,LOW_MARGIN|LOW_STABILITY|BILINGUAL_DISAGREEMENT,SRC-G-0080,General,RAI4-0059,RAI4-0059,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY
