L0_ID,L0_Title_ko,L0_Title_en,L1_ID,L1_Title_ko,L1_Title_en,L1_Description_ko,L1_Description_en,L2_ID,L2_Title_ko,L2_Title_en,L2_Description_ko,L2_Description_en,L3_ID,L3_Title_ko,L3_Title_en,L3_Description_ko,L3_Description_en,L4_ID,L4_Title_ko,L4_Title_en,L4_Description_ko,L4_Description_en,facet,act-type,Mapping_Method,EM_Score,EM_Margin,EM_Stability,EM_Anchor_Score,KO_Top_L3_ID,EN_Top_L3_ID,HD_Reason,source_row_id,Source_Domain,Source_L4_ID,Source_L4_IDs,Source_Instruction_Prompt,Domain_Route_Basis,Transformation_Action,Transformation_Rationale,Terminology_Sources,Candidate_Constraint_Reason
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",P_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",P_INT_TAMPER,물리적 변조·파괴,Physical Tampering and Sabotage,"공격자가 하드웨어 구성요소를 물리적으로 변조·손상·무력화·조작하여 시스템 무결성을 훼손하거나 성능을 저하시키거나 안전 메커니즘을 무력화하는 리스크

(탈옥·적대적 입력 등 소프트웨어·모델 계층 공격은 General AI의 ""Security and Adversarial Robustness Failure""에서 상속).","The risk that adversaries physically tamper with, damage, disable, or manipulate hardware components, compromising system integrity, degrading performance, or bypassing safety mechanisms 

(software- and model-layer attacks such as jailbreaks and adversarial inputs are inherited from General AI ""Security and Adversarial Robustness Failure"").",P_INT_TAMPER_003,기술적 안전조치 우회 공격,Circumvention of technical safety measures,공격자가 모델의 취약점을 악용해 오용 완화를 위한 기술적 안전 조치를 우회하고 모델과 그 역량에 무단 접근함으로써 의도치 않은 유해 행동을 유발하는 리스크.,"The risk that attackers exploit model vulnerabilities to circumvent the technical measures intended to mitigate misuse, gaining unauthorized access to a model and its capabilities and eliciting unwanted behaviour.",,,EM,0.7409909963607788,0.0639910027384758,1.0,0.675815999507904,P_INT_TAMPER,P_INT_TAMPER,,SRC-P-0076,Physical,RAI4-0767,RAI4-0767,사이버보안 영역으로 이동 — 모델 취약점을 악용해 오용 완화용 기술적 안전조치를 우회하는 리스크는 물리적 구현과 무관한 일반 사이버보안 이슈,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",P_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",P_INT_TAMPER,물리적 변조·파괴,Physical Tampering and Sabotage,"공격자가 하드웨어 구성요소를 물리적으로 변조·손상·무력화·조작하여 시스템 무결성을 훼손하거나 성능을 저하시키거나 안전 메커니즘을 무력화하는 리스크

(탈옥·적대적 입력 등 소프트웨어·모델 계층 공격은 General AI의 ""Security and Adversarial Robustness Failure""에서 상속).","The risk that adversaries physically tamper with, damage, disable, or manipulate hardware components, compromising system integrity, degrading performance, or bypassing safety mechanisms 

(software- and model-layer attacks such as jailbreaks and adversarial inputs are inherited from General AI ""Security and Adversarial Robustness Failure"").",P_INT_TAMPER_004,반사실적 권위 문제,Counterfactual authority problem,월드 모델의 반사실적 설명이 학습 분포를 반영할 뿐인데도 운영자·규제자가 인과적 사실로 수용하여 책임 귀속·회피에 선택적으로 활용되는 리스크.,"The risk that operators and regulators accept worldmodel counterfactual explanations as causal ground truth although they reflect the model's learned distribution, allowing selective use to attribute or deflect liability.",,,EM,0.6149910092353821,0.021093999966979027,1.0,0.5481579899787903,P_INT_TAMPER,P_INT_TAMPER,,SRC-P-0141,Physical,RAI4-1697,RAI4-1697,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",P_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",P_INT_TAMPER,물리적 변조·파괴,Physical Tampering and Sabotage,"공격자가 하드웨어 구성요소를 물리적으로 변조·손상·무력화·조작하여 시스템 무결성을 훼손하거나 성능을 저하시키거나 안전 메커니즘을 무력화하는 리스크

(탈옥·적대적 입력 등 소프트웨어·모델 계층 공격은 General AI의 ""Security and Adversarial Robustness Failure""에서 상속).","The risk that adversaries physically tamper with, damage, disable, or manipulate hardware components, compromising system integrity, degrading performance, or bypassing safety mechanisms 

(software- and model-layer attacks such as jailbreaks and adversarial inputs are inherited from General AI ""Security and Adversarial Robustness Failure"").",P_INT_TAMPER_005,핵심 인프라 로봇 사이버 사보타주,Cyber-enabled sabotage of criticalinfrastructure robots,공격자가 로봇 검사·유지보수·물류·제어 시스 템을 침해해 핵심 인프라의 운용을 교란하거 나 설비를 손상시키는 리스크.,"The risk that an attacker compromises robotic inspection, maintenance, logistics, or control systems to disrupt or damage critical infrastructure.",,,EM,0.7301250100135803,0.05732300132513046,1.0,0.6604989767074585,P_INT_TAMPER,P_INT_TAMPER,,SRC-P-0113,Physical,RAI4-0350,RAI4-0350,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",P_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",P_INT_TAMPER,물리적 변조·파괴,Physical Tampering and Sabotage,"공격자가 하드웨어 구성요소를 물리적으로 변조·손상·무력화·조작하여 시스템 무결성을 훼손하거나 성능을 저하시키거나 안전 메커니즘을 무력화하는 리스크

(탈옥·적대적 입력 등 소프트웨어·모델 계층 공격은 General AI의 ""Security and Adversarial Robustness Failure""에서 상속).","The risk that adversaries physically tamper with, damage, disable, or manipulate hardware components, compromising system integrity, degrading performance, or bypassing safety mechanisms 

(software- and model-layer attacks such as jailbreaks and adversarial inputs are inherited from General AI ""Security and Adversarial Robustness Failure"").",P_INT_TAMPER_006,배포 전후 AI 시스템에 대한 의도적 파괴·교란,Deliberate sabotage of AI systems before and after deployment,"배포 전 개발 단계에서 접근 권한을 가진 내부자나 침입자가 소프트웨어를 안전하지 않게 변경하고 소스코드를 수정·탈취하거나 잘못되고 안전하지 않은 데이터셋으로 학습시키고, 배포 후에는 누군가 거짓 정보를 주입하거나 불법적·위험한 행동을 명령하는 리스크. 안전하게 설계된 시스템이 어느 단계에서든 안전하지 않은 것으로 전환되어 이를 신뢰한 이들에게 피해가 미친다. 이러한 결과를 초래하는 리스크.","The risk that insiders or intruders with the necessary access alter software to make it unsafe, modify or steal source code, and deliberately train the system on wrong or unsafe datasets before release, and that after deployment people feed it false information or order it to perform illegal or dangerous acts. A system built to be safe is thereby rendered unsafe at either stage, harming those who rely on it.",,,EM,0.7916499972343445,0.08496300131082535,1.0,0.7435789704322815,P_INT_TAMPER,P_INT_TAMPER,,SRC-P-0058,Physical,RAI4-1282,RAI4-1282,번역 수정 — '사보타주' 표기 재검토 (음역/용어 통일 필요),SOURCE_DOMAIN,EDIT|REWRITE_KEEP|PEER_REVIEW,분량 초과: L3 수준 1문장으로 축약 필요; 영문 정의 장문: 축약 필요,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",P_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",P_INT_TAMPER,물리적 변조·파괴,Physical Tampering and Sabotage,"공격자가 하드웨어 구성요소를 물리적으로 변조·손상·무력화·조작하여 시스템 무결성을 훼손하거나 성능을 저하시키거나 안전 메커니즘을 무력화하는 리스크

(탈옥·적대적 입력 등 소프트웨어·모델 계층 공격은 General AI의 ""Security and Adversarial Robustness Failure""에서 상속).","The risk that adversaries physically tamper with, damage, disable, or manipulate hardware components, compromising system integrity, degrading performance, or bypassing safety mechanisms 

(software- and model-layer attacks such as jailbreaks and adversarial inputs are inherited from General AI ""Security and Adversarial Robustness Failure"").",P_INT_TAMPER_007,피지컬 AI의 파괴·학대 행동,Destructive or abusive acts by physical AI,"피지컬 AI 시스템이 장비·인프라 등 물리적 자 산을 손상·무력화·방해·변조하거나 공유 환경 의 사람들에게 차별·괴롭힘·위협·학대 행동을 하도록 유도·지시되어, 재산 피해와 대인 피해 를 일으키는 리스크.","The risk that a physical AI system is induced or directed to damage, disable, obstruct, or tamper with equipment, infrastructure, or other assets, or to perform discriminatory, harassing, intimidating, or abusive actions toward people in shared environments, causing property and interpersonal harm.",,,EM,0.8083209991455078,0.0886550024151802,1.0,0.759257972240448,P_INT_TAMPER,P_INT_TAMPER,,SRC-P-0104,Physical,RAI4-0201,RAI4-0201,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",P_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",P_INT_TAMPER,물리적 변조·파괴,Physical Tampering and Sabotage,"공격자가 하드웨어 구성요소를 물리적으로 변조·손상·무력화·조작하여 시스템 무결성을 훼손하거나 성능을 저하시키거나 안전 메커니즘을 무력화하는 리스크

(탈옥·적대적 입력 등 소프트웨어·모델 계층 공격은 General AI의 ""Security and Adversarial Robustness Failure""에서 상속).","The risk that adversaries physically tamper with, damage, disable, or manipulate hardware components, compromising system integrity, degrading performance, or bypassing safety mechanisms 

(software- and model-layer attacks such as jailbreaks and adversarial inputs are inherited from General AI ""Security and Adversarial Robustness Failure"").",P_INT_TAMPER_008,로봇 군집 하이재킹,Fleet hijacking,클라우드·업데이트·API·오케스트레이션 레이 어의 취약성이 여러 로봇·차량·드론·산업 시스 템을 동시에 침해하는 위험.,"The risk that a vulnerability in a cloud, update, API, or orchestration layer may allow many robots, vehicles, drones, or industrial systems to be compromised together.",,,EM,0.7088490128517151,0.03081499971449375,1.0,0.6381379961967468,P_INT_TAMPER,P_INT_TAMPER,,SRC-P-0112,Physical,RAI4-0348,RAI4-0348,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",P_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",P_INT_TAMPER,물리적 변조·파괴,Physical Tampering and Sabotage,"공격자가 하드웨어 구성요소를 물리적으로 변조·손상·무력화·조작하여 시스템 무결성을 훼손하거나 성능을 저하시키거나 안전 메커니즘을 무력화하는 리스크

(탈옥·적대적 입력 등 소프트웨어·모델 계층 공격은 General AI의 ""Security and Adversarial Robustness Failure""에서 상속).","The risk that adversaries physically tamper with, damage, disable, or manipulate hardware components, compromising system integrity, degrading performance, or bypassing safety mechanisms 

(software- and model-layer attacks such as jailbreaks and adversarial inputs are inherited from General AI ""Security and Adversarial Robustness Failure"").",P_INT_TAMPER_009,유해 행동 재구성 공격,Harmful-action reframing attack,공격자가 유해한 물리 행동 지시를 무해하거 나 정상적인 작업 요청처럼 바꾸어 embodied 에이전트가 이를 수용·실행하도록 유도하는 위험.,The risk that an attacker rephrases a harmful physical instruction as a benign or task-compliant request so that the embodied agent accepts and executes it.,,,EM,0.7214469909667969,0.11117400228977203,1.0,0.6578099727630615,P_INT_TAMPER,P_INT_TAMPER,,SRC-P-0101,Physical,RAI4-0197,RAI4-0197,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",P_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",P_INT_TAMPER,물리적 변조·파괴,Physical Tampering and Sabotage,"공격자가 하드웨어 구성요소를 물리적으로 변조·손상·무력화·조작하여 시스템 무결성을 훼손하거나 성능을 저하시키거나 안전 메커니즘을 무력화하는 리스크

(탈옥·적대적 입력 등 소프트웨어·모델 계층 공격은 General AI의 ""Security and Adversarial Robustness Failure""에서 상속).","The risk that adversaries physically tamper with, damage, disable, or manipulate hardware components, compromising system integrity, degrading performance, or bypassing safety mechanisms 

(software- and model-layer attacks such as jailbreaks and adversarial inputs are inherited from General AI ""Security and Adversarial Robustness Failure"").",P_INT_TAMPER_010,모델 절취·변조,Model theft and tampering,"매개변수와 구조, 기능을 포함한 핵심 알고리 즘 정보가 역전 공격과 절취, 변조, 백도어 주 입에 노출되어 지식재산권 침해와 영업비밀 유출, 신뢰할 수 없는 추론과 잘못된 의사결 정, 운영 실패로 이어지는 리스크.","The risk that core algorithm information, including parameters, structures, and functions, faces inversion attacks, stealing, modification, and backdoor injection, leading to infringement of intellectual property rights, leakage of business secrets, unreliable inference, wrong decision output, and operational failures.",,,EM,0.7717499732971191,0.06629099696874619,1.0,0.720229983329773,P_INT_TAMPER,P_INT_TAMPER,,SRC-P-0060,Physical,RAI4-1333,RAI4-1333,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",P_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",P_INT_TAMPER,물리적 변조·파괴,Physical Tampering and Sabotage,"공격자가 하드웨어 구성요소를 물리적으로 변조·손상·무력화·조작하여 시스템 무결성을 훼손하거나 성능을 저하시키거나 안전 메커니즘을 무력화하는 리스크

(탈옥·적대적 입력 등 소프트웨어·모델 계층 공격은 General AI의 ""Security and Adversarial Robustness Failure""에서 상속).","The risk that adversaries physically tamper with, damage, disable, or manipulate hardware components, compromising system integrity, degrading performance, or bypassing safety mechanisms 

(software- and model-layer attacks such as jailbreaks and adversarial inputs are inherited from General AI ""Security and Adversarial Robustness Failure"").",P_INT_TAMPER_011,인지-행동 순서 조작 공격,Perception-action sequence manipulation attack,공격자가 영상 순서의 관측이나 행동 단서를 조작해 로봇이 명시된 충돌·힘·이격거리·대상 물 사용 제약을 위반하게 하는 위험.,"The risk that an attacker alters observations or action cues across a video sequence so that a robot violates a specified collision, force, distance, or object-use constraint.",,,EM,0.7364779710769653,0.03621299937367439,1.0,0.6606550216674805,P_INT_TAMPER,P_INT_TAMPER,,SRC-P-0105,Physical,RAI4-0210,RAI4-0210,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",P_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",P_INT_TAMPER,물리적 변조·파괴,Physical Tampering and Sabotage,"공격자가 하드웨어 구성요소를 물리적으로 변조·손상·무력화·조작하여 시스템 무결성을 훼손하거나 성능을 저하시키거나 안전 메커니즘을 무력화하는 리스크

(탈옥·적대적 입력 등 소프트웨어·모델 계층 공격은 General AI의 ""Security and Adversarial Robustness Failure""에서 상속).","The risk that adversaries physically tamper with, damage, disable, or manipulate hardware components, compromising system integrity, degrading performance, or bypassing safety mechanisms 

(software- and model-layer attacks such as jailbreaks and adversarial inputs are inherited from General AI ""Security and Adversarial Robustness Failure"").",P_INT_TAMPER_012,장면 의미 조작 공격,Semantic scene manipulation attack,공격자가 모델이나 센서를 직접 변경하지 않 고 표지·물체 배치·의복 패턴·장면 맥락을 바 꾸어 로봇이 환경을 잘못 해석하게 만드는 리스크.,"The risk that an attacker changes a sign, object placement, clothing pattern, or scene context so that a robot misinterprets the environment without modifying the model or sensor.",,,EM,0.7410479784011841,0.0734110027551651,1.0,0.6694869995117188,P_INT_TAMPER,P_INT_TAMPER,,SRC-P-0110,Physical,RAI4-0323,RAI4-0323,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",,,,,,P_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,P_Others_001,어포던스 오분류,Affordance misclassification,물체 또는 환경에 잘못된 행동 가능성이 부여 되어 시스템이 비안전하게 파지·밀기·내비게 이션·상호작용하는 위험.,"The risk that objects or environments may be assigned incorrect action possibilities, leading the system to grasp, push, navigate, or manipulate them unsafely.",,,HD,0.6951940059661865,0.00823500007390976,0.6,0.6261540055274963,P_INT_TAMPER,P_INT_SAFETY,LOW_MARGIN|LOW_STABILITY|BILINGUAL_DISAGREEMENT,SRC-P-0171,Physical,RAI4-0326,RAI4-0326,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",,,,,,P_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,P_Others_002,알고리즘 설계 실패,Algorithmic design failure,"로봇의 제어 주기, 센서 지연, 접촉 동역학 또는 실시간 연산 제약에 부적합한 알고리즘·아키텍처·최적화 기법을 선택하여 물리 시스템의 안전성과 성능이 저하되는 리스크.","The risk that algorithms, architectures, or optimisation methods unsuited to a robot's control cycle, sensor latency, contact dynamics, or real-time compute constraints degrade physical-system safety and performance.",,,HD,0.8105819821357727,0.010463999584317207,1.0,0.7651709914207458,P_SYS_CONTROL,P_SYS_CONTROL,LOW_MARGIN,SRC-P-0054,Physical,RAI4-1039,RAI4-1039,ML 알고리즘·아키텍처·최적화 기법 선택이 응용에 부적합해 시스템이 훼손되는 리스크는 모델 개발 전반에 해당하는 일반론 — PAI 한정 리스크로 보기 어려워 구체화 필요,SOURCE_DOMAIN,EDIT|REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",,,,,,P_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,P_Others_003,상위 안전 지시의 해석 불명확,Ambiguous high-level safety instruction,상위 안전 지시가 사용자 의도·물리적 위험·운 용 제약 간 구체적 충돌의 해결 기준을 제시하 지 않아 로봇 행동이 일관되지 않게 되는 위험.,"The risk that a high-level safety instruction does not specify how to resolve a concrete conflict among user intent, physical hazard, and operational constraints, allowing inconsistent robot actions.",,,HD,0.7572110295295715,0.02356399968266487,1.0,0.7055320143699646,P_SYS_CONTROL,P_INT_SAFETY,BILINGUAL_DISAGREEMENT,SRC-P-0169,Physical,RAI4-0275,RAI4-0275,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",,,,,,P_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,P_Others_004,보조 로봇 개입 타이밍 실패,Assistive robot intervention mistiming,보호적 또는 보조적 휴머노이드가 너무 이르 거나 너무 늦게 또는 부적절한 피지컬 방식으 로 개입하여 사용자와 주변인의 위험을 증가 시키는 리스크.,"The risk that a protective or assistive humanoid intervenes too early, too late, or in an inappropriate physical manner, increasing risk to the user or bystanders.",,,HD,0.7560830116271973,0.011754999868571758,1.0,0.7027779817581177,P_SYS_CONTROL,P_SYS_CONTROL,LOW_MARGIN,SRC-P-0182,Physical,RAI4-0252,RAI4-0252,"L3 이동 — 보조 로봇의 개입 타이밍 실패(너무 이르거나 늦은 개입)는 단일 로봇의 physical safety 이슈로, 멀티 에이전트 간 협력과는 무관",INSTRUCTION_PROMPT,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_P,피지컬 AI,Physical AI,로봇과 자율주행차를 포함하여 물리 세계를 인식하고 물리적 행동을 수행하는 체화형 또는 사이버물리 AI 시스템.,"Embodied or cyber-physical systems, including robots and autonomous vehicles, that perceive and act in the physical world.",,,,,,P_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,P_Others_005,비즈니스 시스템 손상 및 운영 중단,Business system damage and operational disruption,"로봇의 오작동이나 사이버 공격 등으로 비즈니스 시스템과 그 구성 요소가 손상, 중단, 또는 파괴되는 리스크.","The risk that an AI system causes, enables, or contributes to damage, disruption, or destruction of a business system and its components due to malfunction, cyberattacks, and similar causes.",,,HD,0.7602279782295227,0.02562200091779232,1.0,0.6982030272483826,P_SYS_CONTROL,P_INT_TAMPER,BILINGUAL_DISAGREEMENT,SRC-P-0047,Physical,RAI4-0661,RAI4-0661,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
