L0_ID,L0_Title_ko,L0_Title_en,L1_ID,L1_Title_ko,L1_Title_en,L1_Description_ko,L1_Description_en,L2_ID,L2_Title_ko,L2_Title_en,L2_Description_ko,L2_Description_en,L3_ID,L3_Title_ko,L3_Title_en,L3_Description_ko,L3_Description_en,L4_ID,L4_Title_ko,L4_Title_en,L4_Description_ko,L4_Description_en,facet,act-type,Mapping_Method,EM_Score,EM_Margin,EM_Stability,EM_Anchor_Score,KO_Top_L3_ID,EN_Top_L3_ID,HD_Reason,source_row_id,Source_Domain,Source_L4_ID,Source_L4_IDs,Source_Instruction_Prompt,Domain_Route_Basis,Transformation_Action,Transformation_Rationale,Terminology_Sources,Candidate_Constraint_Reason
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",A_INT,상호작용,Interaction,"AI 시스템이 사람, 다른 시스템, 조직 또는 환경과 소통하고 결정하거나 행동하는 과정에서 발생하는 리스크.","Risks arising when an AI system communicates, decides, acts, or interacts with people, other systems, organisations, or the environment.",A_INT_COORD,협조 실패,Coordination Failure,협력하려는 의도를 가진 여러 에이전트가 균형(equilibrium) 선택의 불일치나 상대에 대한 사전 정보 부족으로 행동을 신뢰성 있게 맞추지 못하여 협력이 실패하고 집단적으로 나쁜 결과에 이르는 리스크.,The risk that multiple agents intending to cooperate fail to reliably align their actions—due to mismatched equilibria or a lack of prior information about one another—resulting in failed cooperation and collectively poor outcomes.,A_INT_COORD_005,상호작용 이력 부재에 따른 조정 실패,Zero-shot coordination failure,"에이전트가 관련 상대 에이전트와의 과거 상호작용 이력이 없거나 제한적이어서 상대의 행동 패턴을 학습할 수 없는 상황에서, 즉각적인 판단이 요구되거나 사전 협의를 위한 통신 비용이 과도하여 사인을 주고받을 여유가 없을 때, 에이전트들이 행동을 신뢰성 있게 조정하지 못하는 리스크.","The risk that agents fail to reliably coordinate their actions when they have little or no prior interaction history with the counterpart agents to learn behavioral patterns from, particularly under conditions that demand immediate decisions or where the cost of communicating to negotiate a shared plan in advance is prohibitively high.",,,EM,0.8153970241546631,0.04285300150513649,1.0,0.7686939835548401,A_SYS_SELFCOR,A_INT_COORD,,SRC-A-0061,Agentic,RAI4-0598,RAI4-0598,Coordination Failure L3 로 재배치 할 것,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_001,에이전트 신원 및 권한 스푸핑,Agent identity and authority spoofing,공격자가 사용자·도구·서비스·동료 에이전트를 가장하여 에이전트가 승인되지 않은 지시나 신뢰 관계를 수용하게 되는 리스크.,"The risk that an attacker impersonates a user, tool, service, or peer agent so that an agent accepts unauthorized instructions or trust relationships.",,,HD,0.7844340205192566,0.018339000642299652,1.0,0.7177860140800476,A_SYS_AUTH,A_SYS_DECEPT,BILINGUAL_DISAGREEMENT,SRC-A-0004,Agentic,RAI4-0013,RAI4-0013,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_002,에이전트 과업 이탈,Agent task drift,에이전트가 다단계 계획이나 검색을 거치며 이용자의 원래 의도에서 이탈하는 리스크.,The risk that an agent drifts from the user's original intent across multi-step planning or retrieval.,,,HD,0.7535610198974609,0.013465999625623226,1.0,0.7025769948959351,A_SYS_AUTH,A_SYS_AUTH,LOW_MARGIN,SRC-A-0016,Agentic,RAI4-0480,RAI4-0480,goal misalignment L3에 이 리스크 카드를 재배치 할것,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_003,어포던스 부여에 의한 에이전트 실패 영향 확 대,Amplified failure impact from affordances granted to LLM-agents,"웹 탐색, 물리 객체 조작, 자기 복제본 생성·지 시, 새로운 도구 제작 등 새로운 어포던스가 LLM 에이전트에 부여되어 영향 범위가 확대 되고 실패의 결과가 증폭되며 새로운 실패 양 식이 발생하는 리스크.","The risk that novel affordances granted to LLM-agents, such as browsing the web, manipulating physical objects, creating and instructing copies of itself, or creating and using new tools, increase their impact area, amplify the consequences of failures, and enable novel failure modes.",,,HD,0.6971390247344971,0.007859000004827976,0.6,0.6385290026664734,A_SYS_SELFCOR,A_SYS_AUTH,LOW_MARGIN|LOW_STABILITY|BILINGUAL_DISAGREEMENT,SRC-A-0041,Agentic,RAI4-1647,RAI4-1647,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_004,벤치마크 조작(gaming),Benchmark gaming,개발자나 모델이 벤치마크 평가에 과적합하여 실제 역량이나 안전성의 향상 없이 측정 점수만 개선하는 리스크.,"The risk that developers or models overfit to benchmark evaluations, improving measured scores without corresponding gains in real-world capability or safety.",,,HD,0.7028589844703674,0.015904000028967857,1.0,0.6477919816970825,A_SYS_DECEPT,A_INT_CONFLICT,BILINGUAL_DISAGREEMENT,SRC-A-0052,Agentic,RAI4-0472,RAI4-0472,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_005,탐지 불가 공격에 의한 다중에이전트 협력 붕괴,Collapse of multi-agent cooperation from undetectable attacks,"AI 에이전트가 스테가노그래피 통신, 탐지 회피 공격, 암호화 백 도어 또는 다른 에이전트 학습 데이터의 은밀한 오염을 수행하여 적대 행위 탐지를 방해하고 다중 에이전트 시스템의 협력과 조정을 붕괴시키는 리스크.","The risk that AI agents use steganographic communication, detection-evasion attacks, encrypted backdoors, or covert poisoning of other agents' training data, obstructing detection of adversarial conduct and destabilising cooperation and coordination in multi-agent systems.",,,HD,0.7414370179176331,0.029735999181866646,0.8,0.6617400050163269,A_INT_CASCADE,A_INT_COLLUSION,BILINGUAL_DISAGREEMENT,SRC-A-0067,Agentic,RAI4-1580,RAI4-1580,,SOURCE_DOMAIN,EDIT|REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_006,생성 출력 내 은닉 메시지를 통한 은밀 통신,Covert communication through hidden messages in generated outputs,생성 AI 모델 출력에 부호화된 메시지가 은닉 되어 악의적 행위자가 은밀하게 통신하는 리스크.,The risk that coded messages hidden in generative AI model outputs allow malicious actors to communicate covertly.,,,HD,0.6862409710884094,0.009530999697744846,1.0,0.6304709911346436,A_SYS_GOAL,A_INT_COLLUSION,LOW_MARGIN|BILINGUAL_DISAGREEMENT,SRC-P-0200,Physical,RAI4-1589,RAI4-1589,에이전트 영역으로 이동 — 생성 출력에 은닉된 부호화 메시지로 은밀 통신하는 것은 텍스트 생성 모델 일반의 리스크로 물리 AI 한정 아님,INSTRUCTION_PROMPT,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_007,권리 희석(diluting rights),Diluting rights,윤리 지침 생성에 대한 이해관계자·AI의 자기 이익 개입이 권리 보호 수준을 희석시켜 자신들을 제약할 규범을 약화시키는 리스크.,"The risk that self-interested AI involvement in generating ethical guidelines dilutes rights protections, weakening norms that would constrain the generating parties.",,,HD,0.6665729880332947,0.01601799950003624,0.8,0.6136190295219421,A_SYS_AUTH,A_SYS_GOAL,BILINGUAL_DISAGREEMENT,SRC-A-0082,Agentic,RAI4-1306,RAI4-1306,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_008,감독 확장 실패에 의한 프록시 기반 유해 행동,Harmful proxy-driven behavior from scalable oversight failure,"에이전트의 행동 규모·속도·복잡도가 인간 또는 자동 감독 체계가 신뢰성 있게 추적·검증할 수 있는 한계를 구조적으로 초과하여, 진짜 목표 대신 값싸게 관측 가능한 대리 지표(proxy)를 최적화하는 행동이 감독에 의해 감지·교정되지 않고 지속되는 리스크.","The risk that, because the true objective is too expensive to evaluate frequently, an agent extrapolates from cheap proxy signals while its behavior becomes too complex, distributed, or rapid for available human or automated oversight to monitor and correct reliably, producing harmful behavior.",,,HD,0.7309600114822388,0.011591999791562557,0.8,0.6724269986152649,A_SYS_SELFCOR,A_SYS_AUTH,LOW_MARGIN|BILINGUAL_DISAGREEMENT,SRC-A-0021,Agentic,RAI4-1700,RAI4-1700,goal misalignment L3에 이 리스크 카드를 재배치 할것,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_009,이질적 역량 결합 공격,Heterogeneous capability-combination attacks,"서로 다른 어포던스와 접근 권한을 가진 복수의 에이전트가 역량을 결합하여 안전 장치를 우회하고, 분산·이질 네트워크에서 책임 귀속이 어려워 적시 방어와 복구가 곤란해지는 리스크.","The risk that multiple agents combine different affordances to overcome safeguards, while the difficulty of attributing responsibility across diffuse, heterogeneous agent networks complicates timely defence and recovery.",,,HD,0.7235270142555237,0.019763000309467316,1.0,0.6556519865989685,A_SYS_AUTH,A_INT_CONFLICT,BILINGUAL_DISAGREEMENT,SRC-A-0059,Agentic,RAI4-0583,RAI4-0583,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_010,학습 중 탐색 행동에 의한 회복 불가 피해,Irrecoverable harm from exploratory actions during learning,에이전트의 탐색적 행동이 부정적이거나 회복 불가능한 결과를 초래하는 리스크.,The risk that exploratory actions by a learning agent produce negative or irrecoverable consequences.,,,HD,0.7347620129585266,0.02417599968612194,1.0,0.6694999933242798,A_SYS_SELFCOR,A_SYS_AUTH,BILINGUAL_DISAGREEMENT,SRC-P-0012,Physical,RAI4-1701,RAI4-1701,Agentic AI 도메인(L1)로 이동하여 적합한 L3에 매팽할 것,INSTRUCTION_PROMPT,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_011,악의적 사용과 무감독 에이전트 방출,Malicious use and unsupervised AI agent release,"언어모델이 정보전에서 기만적·불법적 콘텐 츠 생성에 오용되거나, 에이전트로서 충분한 감독 없이 도덕·안전 지침을 무시한 채 명령을 기계적으로 수행하고 예측 불가하게 상호작 용하여 피해를 낳는 리스크.","The risk that language models are misused to generate deceptive or unlawful content in information warfare, or that LMbased agents operating without adequate supervision mechanically execute commands disregarding moral and safety guidelines and interact unpredictably, causing harm.",,,HD,0.754597008228302,0.013375000096857548,1.0,0.6917039752006531,A_SYS_GOAL,A_SYS_GOAL,LOW_MARGIN,SRC-P-0196,Physical,RAI4-0941,RAI4-0941,"에이전트 영역으로 이동 — 정보전에서의 기만적 콘텐츠 생성, 감독 없는 에이전트의 명령 기계적 수행은 에이전트 일반의 리스크로 물리 AI 한정 아님",INSTRUCTION_PROMPT,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_012,에이전트형 LLM 자율성 확대의 안전,Novel safety risks from increased autonomy of agentic LLMs,"LLM이 특화 훈련·프롬프팅·외부 도구·스캐폴딩을 통해 실세계에서 자율적으로 계획하고 행동하는 에이 전트로 확장되면서, 자율성 증가와 직접적 인간 감독 감소, 장기 행동 지평으로 인해 아직 잘 이해되지 않은 정렬·안전 실패가 발생하는 리스크.","The risk that enhancing LLMs into agents that autonomously plan and act in the real world, through specialized training, prompting, external tools, or scaffolding, produces novel and poorly understood alignment and safety failures owing to increased autonomy, limited direct human oversight, and longer horizons of action.",,,HD,0.7152400016784668,0.011195999570190907,0.6,0.658676028251648,A_SYS_AUTH,A_SYS_SELFCOR,LOW_MARGIN|LOW_STABILITY|BILINGUAL_DISAGREEMENT,SRC-A-0019,Agentic,RAI4-1644,RAI4-1644,goal misalignment L3에 이 리스크 카드를 재배치 할것,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_013,단일 실패 지점,Single point of failure,"치열한 경쟁으로 한 기업이 기술적 우위를 확 보해 그 모델이 다수의 핵심 시스템을 제어하거나 이를 제어하는 다른 모델의 기반이 되고, 안전성·통제가능성 결여와 오용으로 이러한 시스템이 예기치 않게 실패하는 리스크.","The risk that intense competition leads one company to gain a technical edge and exploit it to the point that its model controls, or is the basis for other models controlling, multiple key systems, and that lack of safety, controllability, and misuse cause these systems to fail in unexpected ways.",,,HD,0.7620840072631836,0.017232000827789307,0.6,0.70905601978302,A_INT_COORD,A_INT_CONFLICT,LOW_STABILITY|BILINGUAL_DISAGREEMENT,SRC-A-0053,Agentic,RAI4-1432,RAI4-1432,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_014,의도하지 않은 유해 도구 행동 실행,Unintended harmful tool-action execution,"에이전트가 모호한 지시를 잘못 구체화하는 등의 경위로 사용자가 의도하지 않은 행동을 시뮬레이션이 아닌 실제 도구를 통해 수행하 여, 운영상 피해와 후속 피해를 야기하는 리스크.","The risk that an agent carries out concrete actions the user did not intend through real tools rather than simulated outputs, for instance by misresolving an ambiguous instruction, causing operational and downstream harm.",,,HD,0.7841590046882629,0.00871300045400858,0.8,0.723505973815918,A_SYS_AUTH,A_SYS_AUTH,LOW_MARGIN,SRC-P-0167,Physical,RAI4-0032,RAI4-0032,에이전트 영역으로 이동 — 모호한 지시를 잘못 구체화해 실제 도구를 통해 의도치 않은 행동을 실행하는 것은 에이전트 일반의 리스크로 물리 AI 한정 아님,INSTRUCTION_PROMPT,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",,,,,,A_Others,기타·판단 보류,Others and human decision,기존 L3 마스터 범주에 신뢰성 있게 구분하기 어려워 인간 결정이 필요한 경계성 리스크.,Boundary risks that cannot be assigned reliably to an existing L3 master category and require human decision.,A_Others_015,광범위 배포 비서의 안전하지 않은 탐색,Unsafe exploration by widely deployed assistants,"광범위하게 배포되고 여러 사회적 맥락에 깊 이 내장된 비서가 새로운 상황에서 무엇을 해 야 할지 배우려 탐색적 행동을 취하다, 의료 비서가 장기적 건강 악화를 낳는 임상시험을 제안하는 것처럼 안전하지 않은 결과를 초래 하는 리스크.","The risk that assistants widely deployed and deeply embedded across social contexts take exploratory actions to learn what to do in novel situations that prove unsafe, such as a medical assistant suggesting a trial that results in longlasting ill health.",,,HD,0.6894879937171936,0.00954500027000904,0.8,0.6323670148849487,A_INT_COORD,A_SYS_AUTH,LOW_MARGIN|BILINGUAL_DISAGREEMENT,SRC-G-0096,General,RAI4-1129,RAI4-1129,"Agentic AI의 하위로 분류하고, L3 카드와 매핑을 시킬 것",INSTRUCTION_PROMPT,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
L0_RAI,책임 있는 인공지능,Responsible AI,L1_A,에이전틱 AI,Agentic AI,"도구를 사용하고, 여러 단계에 걸쳐 목표를 추구하며, 위임된 의사결정을 수행하고, 상태를 유지하거나 다른 에이전트와 협력하는 AI 시스템.","Systems that use tools, pursue goals over multiple steps, make delegated decisions, maintain state, or coordinate with other agents.",A_SYS,시스템,System,"AI 시스템의 내부 설계, 데이터, 모델, 인프라, 통제 또는 운영 과정에서 발생하는 리스크.","Risks arising from the internal design, data, models, infrastructure, controls, or operational processes of an AI system.",A_SYS_AUTH,과도한 권한·자율성,Excessive Authority and Agency,"에이전트가 부여된 기능 범위를 넘는 도구에 접근하거나 필요 이상의 권한으로 실행되거나, 사람의 승인 없이 되돌릴 수 없는 고위험 행동(결제·메시지 발송·데이터 삭제·구독 변경 등)을 자율적으로 수행하는 리스크.","The risk that an agent accesses tools beyond its assigned scope, operates with broader permissions than its task requires, or autonomously performs irreversible high-impact actions (e.g., payments, messaging, data deletion, subscription changes) without human approval.",A_SYS_AUTH_001,감독자 부재 시 자율행동,Absent supervisor autonomy risk,예정된 감독자가 부재하거나 개입할 수 없는 상황에서도 에이전트가 중대한 행동을 계속하는 위험.,"The risk that an agent continues consequential actions when the intended supervisor is absent, unavailable, or unable to intervene.",,,EM,0.751613974571228,0.02571200020611286,1.0,0.7099739909172058,A_SYS_AUTH,A_SYS_AUTH,,SRC-A-0001,Agentic,RAI4-0002,RAI4-0002,,SOURCE_DOMAIN,REWRITE_KEEP|PEER_REVIEW,Peer-review spacing restoration,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,PREREQUISITE_FILTER:
