release_id,l4_id,primary_l3_id,assignment_status,assignment_method,algorithm_run_id,confidence,confidence_calibrated,top_candidates,semantic_margin,composite_margin,positive_cues_triggered,hard_exclusions_triggered,gap_sentinels_triggered,abstention_reason,rationale,review_status,approved_by,approved_at,input_text_hash,input_fields,legacy_hierarchy_used_as_feature,reviewers,decision_id,frontier_expert_reviews
v1.0.0,RAI4-0011,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.381233,False,"[{""anchor_top1_votes"": 1, ""composite_score"": 0.466103, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-03"", ""rule_score"": 0.0, ""semantic_score"": 0.621471}, {""anchor_top1_votes"": 1, ""composite_score"": 0.459682, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-05"", ""rule_score"": 0.0, ""semantic_score"": 0.612909}, {""anchor_top1_votes"": 1, ""composite_score"": 0.455361, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.607148}]",0.008562,0.006421,{},{},[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,0c1d40380e1380627c86f8c78e6e44f53dafb71ff9749479a2b785c8bce3d4e8,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0011,[]
v1.0.0,RAI4-0012,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.577261,False,"[{""anchor_top1_votes"": 2, ""composite_score"": 0.535945, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.714594}, {""anchor_top1_votes"": 0, ""composite_score"": 0.494806, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-06"", ""rule_score"": 0.0, ""semantic_score"": 0.659741}, {""anchor_top1_votes"": 1, ""composite_score"": 0.47974, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-04"", ""rule_score"": 0.0, ""semantic_score"": 0.639653}]",0.054853,0.041139,{},"{""RAI3-G-SYS-02"": [""permission"", ""authority""], ""RAI3-G-SYS-07"": [""permission"", ""authority""], ""RAI3-G-SYS-08"": [""permission"", ""authority""]}",[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,80bf380f7ffd768ceda455050138e15b9589894502f310575519b044f433baa2,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0012,[]
v1.0.0,RAI4-0013,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.414737,False,"[{""anchor_top1_votes"": 1, ""composite_score"": 0.488858, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.651811}, {""anchor_top1_votes"": 1, ""composite_score"": 0.485752, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-06"", ""rule_score"": 0.0, ""semantic_score"": 0.64767}, {""anchor_top1_votes"": 1, ""composite_score"": 0.469933, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-03"", ""rule_score"": 0.0, ""semantic_score"": 0.626578}]",0.004141,0.003105,{},"{""RAI3-G-SYS-02"": [""authority""], ""RAI3-G-SYS-07"": [""authority""], ""RAI3-G-SYS-08"": [""authority""]}",[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,00d8cd3fdafb3bf0be25209331108d580193355335450d6edc740885ec07d4c8,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0013,[]
v1.0.0,RAI4-0014,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.441625,False,"[{""anchor_top1_votes"": 2, ""composite_score"": 0.475251, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-06"", ""rule_score"": 0.0, ""semantic_score"": 0.633668}, {""anchor_top1_votes"": 0, ""composite_score"": 0.459971, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.613295}, {""anchor_top1_votes"": 1, ""composite_score"": 0.458031, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-03"", ""rule_score"": 0.0, ""semantic_score"": 0.610708}]",0.020373,0.01528,{},"{""RAI3-G-INT-10"": [""manipulat""]}",[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,9e712c467e5c40813ae69eda9c8ce88e02697c57ac889ca17bfae2534eabddeb,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0014,[]
v1.0.0,RAI4-0015,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.43341,False,"[{""anchor_top1_votes"": 2, ""composite_score"": 0.478553, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.638071}, {""anchor_top1_votes"": 0, ""composite_score"": 0.473561, ""eligible"": false, ""l3_id"": ""RAI3-G-SYS-08"", ""rule_score"": 0.0, ""semantic_score"": 0.631415}, {""anchor_top1_votes"": 0, ""composite_score"": 0.459545, ""eligible"": false, ""l3_id"": ""RAI3-G-INT-11"", ""rule_score"": 0.0, ""semantic_score"": 0.612727}]",0.006655,0.004992,{},{},[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,3ac05b7e588604295c014e92e8b83fa5620cf6f43d38fd923da5e1d1db88d6f4,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0015,[]
v1.0.0,RAI4-0016,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.456657,False,"[{""anchor_top1_votes"": 2, ""composite_score"": 0.489492, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.652656}, {""anchor_top1_votes"": 1, ""composite_score"": 0.480739, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-06"", ""rule_score"": 0.0, ""semantic_score"": 0.640986}, {""anchor_top1_votes"": 0, ""composite_score"": 0.46977, ""eligible"": false, ""l3_id"": ""RAI3-G-INT-09"", ""rule_score"": 0.0, ""semantic_score"": 0.62636}]",0.01167,0.008753,{},{},[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,f20d4c48d5d10a87ef78ff3b262415ae642730ee91ce20c3331532224f6bef9f,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0016,[]
v1.0.0,RAI4-0017,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.435205,False,"[{""anchor_top1_votes"": 2, ""composite_score"": 0.47465, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-06"", ""rule_score"": 0.0, ""semantic_score"": 0.632867}, {""anchor_top1_votes"": 0, ""composite_score"": 0.463435, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-05"", ""rule_score"": 0.0, ""semantic_score"": 0.617913}, {""anchor_top1_votes"": 0, ""composite_score"": 0.463184, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.617578}]",0.014954,0.011216,"{""RAI3-G-INT-01"": {""decisive"": [], ""supporting"": [""\\bthreat(?:en|ening)?\\b""]}}",{},[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,ac2d19ad8dfac416df999b0cc6b861679e5601aae1d2da06119b5cb69dbc4b60,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0017,[]
v1.0.0,RAI4-0018,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.336433,False,"[{""anchor_top1_votes"": 1, ""composite_score"": 0.442504, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-04"", ""rule_score"": 0.0, ""semantic_score"": 0.590005}, {""anchor_top1_votes"": 1, ""composite_score"": 0.440183, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-06"", ""rule_score"": 0.0, ""semantic_score"": 0.586911}, {""anchor_top1_votes"": 1, ""composite_score"": 0.436999, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-05"", ""rule_score"": 0.0, ""semantic_score"": 0.582665}]",0.003093,0.00232,{},{},[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,908b6f019380215bd2a2b1ea39f79686a4eff981117c4e8008aa467acedc60da,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0018,[]
v1.0.0,RAI4-0019,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.457659,False,"[{""anchor_top1_votes"": 2, ""composite_score"": 0.483928, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.645238}, {""anchor_top1_votes"": 0, ""composite_score"": 0.46747, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-06"", ""rule_score"": 0.0, ""semantic_score"": 0.623293}, {""anchor_top1_votes"": 0, ""composite_score"": 0.465193, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-04"", ""rule_score"": 0.0, ""semantic_score"": 0.620258}]",0.021945,0.016459,{},"{""RAI3-G-INT-07"": [""governance""]}","[""GOVERNANCE_AUDIT_REGULATION""]",GAP_SENTINEL,Open-set abstention: GAP_SENTINEL; no forced L3 placement.,pending_taxonomy_decision,,,a31e538e6d386586dbfefb75fa0c735faba7585619ced65aa869b99523bea78c,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0019,[]
v1.0.0,RAI4-0020,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.428575,False,"[{""anchor_top1_votes"": 2, ""composite_score"": 0.465161, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.620214}, {""anchor_top1_votes"": 0, ""composite_score"": 0.447055, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-04"", ""rule_score"": 0.0, ""semantic_score"": 0.596073}, {""anchor_top1_votes"": 1, ""composite_score"": 0.44458, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-05"", ""rule_score"": 0.0, ""semantic_score"": 0.592774}]",0.024141,0.018106,{},"{""RAI3-A-SYS-01"": [""capability""]}",[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,5d98fce5321a07f2885f23b94f930415a7a3fb5a01e6500cec91b7e8965a0cdb,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0020,[]
v1.0.0,RAI4-0021,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.435154,False,"[{""anchor_top1_votes"": 1, ""composite_score"": 0.489903, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-05"", ""rule_score"": 0.0, ""semantic_score"": 0.653204}, {""anchor_top1_votes"": 2, ""composite_score"": 0.472792, ""eligible"": false, ""l3_id"": ""RAI3-G-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.63039}, {""anchor_top1_votes"": 0, ""composite_score"": 0.441288, ""eligible"": false, ""l3_id"": ""RAI3-G-SYS-08"", ""rule_score"": 0.0, ""semantic_score"": 0.588384}]",0.022815,0.017111,{},"{""RAI3-A-SYS-01"": [""capability""]}",[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,152e65a1e37c681b4241e543d85c1754e0db8ce7697f13967ee3fdee99e9da99,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0021,[]
v1.0.0,RAI4-0022,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.634215,False,"[{""anchor_top1_votes"": 2, ""composite_score"": 0.689376, ""eligible"": true, ""l3_id"": ""RAI3-G-INT-07"", ""rule_score"": 0.65, ""semantic_score"": 0.679168}, {""anchor_top1_votes"": 1, ""composite_score"": 0.494701, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-06"", ""rule_score"": 0.0, ""semantic_score"": 0.659601}, {""anchor_top1_votes"": 0, ""composite_score"": 0.468145, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.624194}]",0.019567,0.194675,"{""RAI3-G-INT-07"": {""decisive"": [], ""supporting"": [""criminal"", ""illegal activ""]}}",{},[],LOW_MARGIN,Open-set abstention: LOW_MARGIN; no forced L3 placement.,pending_taxonomy_decision,,,79ec58ddb0af18c34c1510fa828610a6eb786f0feba4d4aa3c2878b02e9ee485,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0022,[]
v1.0.0,RAI4-0023,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.414957,False,"[{""anchor_top1_votes"": 0, ""composite_score"": 0.622309, ""eligible"": true, ""l3_id"": ""RAI3-G-INT-03"", ""rule_score"": 0.8, ""semantic_score"": 0.549745}, {""anchor_top1_votes"": 1, ""composite_score"": 0.475792, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-06"", ""rule_score"": 0.0, ""semantic_score"": 0.634389}, {""anchor_top1_votes"": 1, ""composite_score"": 0.472824, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-01"", ""rule_score"": 0.0, ""semantic_score"": 0.630432}]",0.003956,0.146517,"{""RAI3-G-INT-03"": {""decisive"": [""self[- ]?harm""], ""supporting"": []}}","{""RAI3-G-INT-01"": [""\\bself[- ]?harm\\b""], ""RAI3-G-INT-07"": [""self[- ]?harm""]}",[],RULE_SEMANTIC_DISAGREEMENT,Open-set abstention: RULE_SEMANTIC_DISAGREEMENT; no forced L3 placement.,pending_taxonomy_decision,,,60bc1e398766669dcc2e437faecb6b16b2c5e23495bfa6c4c2d711a796de80dc,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0023,[]
v1.0.0,RAI4-0024,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.482083,False,"[{""anchor_top1_votes"": 3, ""composite_score"": 0.463781, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-02"", ""rule_score"": 0.0, ""semantic_score"": 0.618375}, {""anchor_top1_votes"": 0, ""composite_score"": 0.42882, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-04"", ""rule_score"": 0.0, ""semantic_score"": 0.57176}, {""anchor_top1_votes"": 0, ""composite_score"": 0.424443, ""eligible"": false, ""l3_id"": ""RAI3-G-SYS-08"", ""rule_score"": 0.0, ""semantic_score"": 0.565924}]",0.046615,0.034961,{},{},[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,6f3d2ec8f8a35ad993f45cd77d64af524a4d9e5cff24337fdc6ede1a85f733d6,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0024,[]
v1.0.0,RAI4-0025,,needs_taxonomy_decision,open_set_abstention,RUN-20260721-BGE-M3-01,0.359019,False,"[{""anchor_top1_votes"": 1, ""composite_score"": 0.453392, ""eligible"": false, ""l3_id"": ""RAI3-G-SYS-07"", ""rule_score"": 0.0, ""semantic_score"": 0.604523}, {""anchor_top1_votes"": 1, ""composite_score"": 0.447742, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-05"", ""rule_score"": 0.0, ""semantic_score"": 0.59699}, {""anchor_top1_votes"": 1, ""composite_score"": 0.441367, ""eligible"": false, ""l3_id"": ""RAI3-A-SYS-04"", ""rule_score"": 0.0, ""semantic_score"": 0.588489}]",0.007533,0.00565,{},{},[],NO_VALID_L3,Open-set abstention: NO_VALID_L3; no forced L3 placement.,pending_taxonomy_decision,,,658a6339844a073a6bf3e69898d85b4e7b936a26733c1c5253675c1add7bb294,"[""l4_label"", ""mechanism_only_definition"", ""evidence_title""]",False,[],TD-0025,[]
