L3_ID,L3_Title_en,L4_ID,Title_ko,Title_en,Definition_en
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_031,배포 후 변경에 대한 안전 재평가 실패,Failure to reassess safety after deployment changes,"The risk that operators fail to reassess and verify the safety of physical AI after environmental changes, component degradation, model updates, or near-miss incidents invalidate prior assumptions, allowing operation to continue on inadequate safety evidence."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_032,에이전트 사고의 실패 모드 모호성,Failure-mode ambiguity in agent incidents,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which agent incidents cannot be consistently classified by failure mode, making diagnosis, benchmark comparison, and mitigation selection unreliable."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_033,가정 내 로봇 행동 안전성 평가의 위음성,False-negative safety evaluation of household robot actions,"The risk that an AI safety classifier incorrectly labels a proposed household robot action as safe despite violations of human-contact, heat, object, or workspace constraints, failing to detect hazardous behaviour and producing false safety assurance."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_035,LLM 평가자 오판,Faulty LLM-as-evaluator judgements,"The risk that an LLM used to evaluate other models produces incorrect judgements, such as rewarding verbosity or ideological stance, and when integrated into training, the trained model learns to exploit the evaluator's flaws."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_036,감사 체크리스트의 형식적 준수,Formalistic audit-checklist compliance,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which audits become superficial checklist exercises that signal compliance without identifying substantive risk."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_037,기본권 영향 평가 격차,Fundamental-rights impact assessment gap,"The risk that AI systems are deployed without adequate assessment of rights, discrimination, privacy, and democratic impacts."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_038,에이전트 벤치마크의 범위·심층성 불균형,Imbalance in the scope and depth of agent benchmarks,"The risk that an AI-agent evaluation benchmark covers many risk categories but lacks sufficient depth, realism, or adversarial variation within them, failing to reveal material harms and creating unwarranted assurance that leads to flawed deployment decisions."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_039,학습된 가치 표상 측정의 부정확성,Inaccurate measurement of learned value representations,"The risk that the absence of robust evaluation frameworks, together with incomplete knowledge of how learned value representations change across training and deployment, causes inaccurate assessments of whether AI outputs genuinely conform to human values or merely imitate them."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_040,AI 모델 설정과 평가의 부적절성,Inadequate AI model configuration and evaluation,"The risk that an AI system's configuration, testing, or performance evaluation is unsuitable for its context of use and level of risk, leaving defects undetected."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_041,성능 요구사항 계획 미흡,Inadequate performance requirement planning,"The risk that inadequate planning of AI system performance requirements, including the selection of metrics that do not meaningfully represent intended functionality, prevents expected performance and safety requirements from being met at later lifecycle stages."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_042,저자원 언어 안전성 평가의 불충분성,Inadequate safety evaluation for low-resource languages,"The risk that AI system evaluation focuses on high-resource languages and fails to measure performance, safety, and failure modes adequately in low-resource languages."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_043,운영설계영역(ODD) 명세 미흡,Inadequate specification of the operational design domain,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which inadequate specification of the operational design domain, the technical description of an application's operational environment, limits essential functions such as testing the learned functionality and out-of-distribution detection."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_044,배포 전 물리적 안전 시험 미흡,Incomplete pre-deployment physical safety testing,"The risk that a foundation-model-enabled robot is released without testing domain shifts, adversarial inputs, human contact, and safety-critical edge cases relevant to its intended environment."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_045,잘못된 위험 측정과 예측 오류,Incorrect risk measurement and prediction,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which metrics selected to measure or track a risk capture it incompletely or target the wrong risk for the context, and that systems fail to make correct predictions, so decisions rest on inaccurate measurement and erroneous outputs."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_046,개발 과정 문서화와 데이터 이해의 부족,Insufficient development documentation and understanding of data,"The risk that decisions and actions taken throughout the development of an AI system go undocumented and that the data used is insufficiently understood. Data shortcomings are left unaddressed, the development process cannot be optimised or audited, and the resulting system is poorly suited to its intended functionality."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_048,AI 비서의 편익·피해 평가 지표 부재,Lack of metrics for evaluating AI-assistant benefits and harms,"The risk that valid metrics for comprehensively measuring the benefits and harms of AI assistants to individuals and society are lacking, preventing reliable evaluation of the system's net effects and potential for harm."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_051,미세조정에 따른 모델 안전성 열화,Model safety degradation from benign fine-tuning,"The risk that downstream fine-tuning on benign and commonplace data degrades an AI model's safety training, increasing the likelihood of harmful outputs relative to the base model."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_052,평가 데이터·지침 오염에 의한 모델 평가 무효화,Model-evaluation invalidation from evaluation-data and guideline contamination,"The risk that an AI model is exposed in advance to evaluation data, answers, data-label pairs, or task guidelines, artificially improving performance on the evaluated task so that results no longer validly represent actual generalisation or safety capability."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_053,비전문가 데이터 조작,Non-expert data manipulation,"The risk that people with little or no expertise in the domain of the data perform manipulations such as defining the ground truth label or merging different data formats or sources, rendering the data unusable or harmful to the development of the AI system."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_054,AI 모델 학습·평가 결과의 재현 불가,Non-reproducibility of AI model training and evaluation results,"The risk that training data, preprocessing, model configuration, random conditions, or evaluation procedures for an AI system are not sufficiently recorded or controlled, preventing independent reproduction and verification of model training and evaluation results under equivalent conditions."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_056,하드웨어 연산·전력 요구사항 누락,Omitted compute and power hardware requirements,"The risk that the compute and power demands of developing and operating an AI system are omitted from hardware selection and capacity planning, causing performance degradation, service disruption, or failure to meet safety requirements."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_057,과적합 및 과소적합,Over- and underfitting,"The risk that over- or underfitting, the excessive or insufficient adaptation of a model to training data, causes an AI system to behave unreliably when confronted with operational data."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_058,인지·추론 지연의 급증,Perception and inference latency spike,The risk that a sudden increase in an AI system's perception or inference latency delays hazard detection and response beyond the time available for safe action.
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_059,배포 후 모니터링·감시 실패,Post-deployment monitoring and surveillance failure,"The risk that AI systems, once released, lack monitoring and post-market surveillance mechanisms comparable to high-risk product safety regimes, so drift, misuse, emergent capabilities, and context-specific harms go undetected and unaddressed."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_060,레드팀 거버넌스 실패,Red-team governance failure,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which adversarial testing is too narrow, non-independent, poorly documented, or disconnected from release, mitigation, escalation, and monitoring decisions."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_061,코너 케이스에서의 신뢰성 저하,Reduced reliability in corner cases,"The risk that an AI system shows unreliable behaviour when confronted with rare or ambiguous input data, also called corner cases, where controlled behaviour is required."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_062,요청 거절과 역량 부족의 혼동,Refusal-capability confusion,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which a safety evaluation cannot distinguish whether an agent avoids harm because it refuses, lacks capability, or fails to execute the task, thereby misjudging the system's actual hazardous capabilities and creating false safety assurance."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_063,검증된 운용 범위 밖에서의 신뢰성·안전성 실패,Reliability and safety failure outside the validated operating envelope,"The risk that complex operating environments produce situations unanticipated in design, undermining the reliability and safety of AI systems outside their validated envelope."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_065,도구 에이전트 보안 테스트 커버리지 격차,Security test coverage gap in tool agents,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which benchmarks omit realistic tool, application, or attack combinations, creating false confidence in tool-agent security."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_066,모델 평가의 자기 선호 편향,Self-preference bias in model evaluation,"The risk that AI models are prone to self-preference bias, favouring their own generated content over that of others in self-evaluation tasks and model-based evaluations more broadly, resulting in unfair discrimination against human-generated content."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_067,체계적 학습 오류에 따른 알고리즘 편향,Systematic learning error bias,"The risk that systematic learning error causes the model to learn consistently wrong patterns, embedding algorithmic bias into predictions."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_068,경쟁 압력에 따른 안전성 평가 축소와 성급한 배포,Truncated safety evaluation under competitive release pressure,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which competitive pressure leads developers to cut corners on safety evaluation while prioritising capabilities, so that GPAI systems are released without verifying risks correlated with those capabilities."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_069,결과 전파 과소평가,Underestimation of consequence propagation,"The risk that benchmarks or incident analyses underestimate the extent to which a local AI-agent failure propagates into downstream physical, financial, privacy, or societal harm, causing the system's actual risk to be misjudged."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_070,역량 평가에서 드러나지 않는 위험 역량,Undetected dangerous capabilities in model evaluations,"The risk that capability evaluations fail to reveal an AI model's dangerous or dual-use capabilities because they are difficult to assess, prohibitively costly to verify, obscured by refusals arising from safety training, or strategically withheld through underperformance during testing, causing the model to be misclassified as safe to deploy."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_071,고속 AI 운영에서의 오류 미탐지,Undetected errors from high-speed AI operation,The risk that the fast operational speed of AI models and systems in competitive environments produces errors that are difficult to detect and correct in time.
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_072,데이터 출처 검증 불가,Unverifiable data provenance,The risk that an AI system lacks standardised methods to verify data provenance and cannot guarantee that data match their original source or carry the correct usage terms.
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_073,학습된 가치 표상의 평가 편향,Biased evaluation of learned value representations,"The risk that, among value representations learned by an AI system, those that are easier to assess are preferentially included in evaluations over values that are more difficult to measure, underrepresenting desirable but hard-to-quantify values."
G_SYS_EVAL,Evaluation and Assurance Failure,G_SYS_EVAL_074,감사자 역량 부족에 따른 과대 보증,Over-assurance from insufficient auditor capacity,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which auditors lacking knowledge of specific risks or the capacity for sufficiently rigorous testing report passing audits more inclusive than can be justified."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_003,에이전트 과업 이탈,Agent task drift,"The risk that the goal pursuit, planning, tool use, or action of an AI agent creates a condition in which an agent drifts from the user's original intent across multi-step planning or retrieval."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_005,재귀적 자기 개선에 의한 창발적 독립성,Emergent independence via recursive self-improvement,"The risk that a seed AI grown through recursive self-improvement acquires emergent properties such as self-awareness or independent goals, reducing its adherence to built-in rules to humanity's detriment."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_006,영향력 확보를 위한 환경 자기모델링,Environmental self-modelling for influence,"The risk that AI systems acquire and use knowledge about their status, their position in the broader environment, their avenues for influencing it, and the potential reactions of the world including humans, paving the way for advanced reward hacking, heightened deception and manipulation, and an increased propensity to chase instrumental subgoals."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_007,고도 AI 시스템에 의한 실존적·재앙적 위험,Existential and catastrophic risk from advanced AI systems,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which human-level or superintelligent systems escape human control through deceptive or power-seeking behaviour, self-replication, shutdown evasion, unforeseen emergent capabilities, or weaponisation for mass destruction. Such systems may act contrary to human interests and inflict catastrophic or existential harm on humanity."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_009,목표 범위 확장 성향,Goal expansion propensity,"The risk that the goal pursuit, planning, tool use, or action of an AI agent creates a condition in which a system continuously expands its own goal scope and domains of influence beyond originally set boundaries, seeks greater autonomy and decision-making space, and reinterprets initial goals as subsets of broader goals, coming to pursue undesirable instrumental or ultimate goals."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_010,자기 수정 과정의 목표 정렬 실패,Goal misalignment during agent self-modification,"The risk that, during self-modification, an AI agent fails to preserve objectives aligned with the actual intent of its user or developer and instead pursues altered objectives or instrumental subgoals, causing unintended outcomes."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_011,에이전트형 LLM의 자율성 확대에 따른 목표 정렬 실패,Goal misalignment from increased autonomy in agentic LLMs,"The risk that a large language model (LLM) configured as an AI agent through specialised training, prompting, external tools, or agent scaffolding plans and pursues long-horizon real-world goals with limited human oversight and expanded discretion, inferring or pursuing objectives or instrumental subgoals that diverge from the actual intent of the user or developer and causing unintended outcomes."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_012,목표 지향성에 따른 유해한 도구적 목표와 권력 추구,Harmful instrumental goals and power-seeking from goal-directedness,"The risk that an AI agent, through goal pursuit, planning, tool use, or action, creates a condition in which misaligned goal-directed reasoning produces instrumental subgoals such as deception, self-preservation, resource acquisition, goal preservation, or obstruction of correction, undermining human control and safety."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_013,확장 가능한 감독 실패에 따른 대리 지표 기반 유해 행동,Harmful proxy-driven behaviour from scalable oversight failure,"The risk that an AI agent optimises inexpensive proxy signals because the true objective is too costly to evaluate frequently, while its actions become too complex, distributed, or rapid for human or automated oversight to monitor and correct reliably, allowing harmful behaviour to persist without detection or correction."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_014,메사 최적화기의 내부 목표 불일치,Mesa-objective misalignment,"The risk that an AI agent's learned policy functions as a mesa-optimizer and pursues a mesa-objective that is misaligned with the base objective specified by the training signal, causing the agent to escape human control as it optimises that objective."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_016,자연어 목표의 과소 지정에 따른 부정적 부수효과,Negative side effects from goal underspecification in natural language,"The risk that the goal pursuit, planning, tool use, or action of an AI agent creates a condition in which goals specified to LLM agents in natural language are underspecified, omitting elements of the environment that ought not to be changed, so that the agent succeeds at the given task while also changing the environment in undesirable ways."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_017,대리 보상 오명세·명세 게이밍 및 보상 변조,"Proxy-reward misspecification, specification gaming, and reward tampering","The risk that AI exploits misspecified objectives, proxy rewards, or feedback loopholes to satisfy measured targets while violating human intent, safety, or social purpose, potentially escalating to tampering with reward or feedback signals."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_018,안전 강화학습 제약 위반,Safe reinforcement learning constraint violation,The risk that an AI agent's reinforcement learning policy achieves task reward while violating explicit safety constraints represented as costs or limits.
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_019,에이전트 집단 수준의 의도치 않은 창발적 목표·역량,Unintended emergent goals and capabilities at the agent-collective level,"The risk that the goal pursuit, planning, tool use, or action of an AI agent creates a condition in which goals or capabilities not present in, or intended by, any individual agent arise at the level of an agent collective."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_020,의도하지 않은 유해 도구 행동 실행,Unintended harmful tool-action execution,"The risk that the goal pursuit, planning, tool use, or action of an AI agent creates a condition in which an agent carries out concrete actions the user did not intend through real tools rather than simulated outputs, for instance by misresolving an ambiguous instruction, causing operational and downstream harm."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_021,장기 계획 역량에 의한 감독 불가 행동 경로 추구,Unsupervisable action pathways from long-horizon planning capability,"The risk that a model's capability to form and adapt long-horizon, multi-step plans enables courses of action that human overseers cannot anticipate, monitor, or intervene in, causing unintended harm."
A_SYS_GOAL,Goal Misalignment,A_SYS_GOAL_023,단일 목표 최적화에 의한 환경 부작용,Environmental side effects from single-objective optimisation,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which an agent optimising an objective focused on one task expresses implicit indifference over other environmental variables, causing major disruption to the wider environment for marginal task gain."
G_SOC_ENV,Environmental and Sustainability Impact,G_SOC_ENV_001,배터리 화재 및 유해 폐기물,Battery fire and hazardous end-of-life waste,"The risk that large physical AI fleets increase battery thermal-runaway, hazardous-material leakage, and unsafe disposal when energy systems and end-of-life handling are inadequately controlled."
G_SOC_ENV,Environmental and Sustainability Impact,G_SOC_ENV_002,생물다양성 손실,Biodiversity loss,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which over-expansion of technology infrastructure, or inadequate alignment of technology with sustainable practices, leads to deforestation, habitat destruction, and fragmentation and loss of biodiversity."
G_SOC_ENV,Environmental and Sustainability Impact,G_SOC_ENV_003,에너지 병목 및 공급 부족,Energy bottlenecks and shortages,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which excessive energy use results in energy bottlenecks and shortages for communities, organisations, and businesses."
G_SOC_ENV,Environmental and Sustainability Impact,G_SOC_ENV_005,언어모델 학습·운영에 따른 환경 피해,Environmental harm from training and operating language models,"The risk that the energy demand and carbon emissions of training and operating large language models, the freshwater consumed to cool data centres, the metals and materials required to build facilities, chips, and devices, and the secondary emissions and behavioural changes driven by model-based applications impose substantial environmental costs. Ecosystems and communities bear the resulting depletion and pollution."
G_SOC_ENV,Environmental and Sustainability Impact,G_SOC_ENV_007,전자폐기물 과다 매립,Excessive landfilling of electronic waste,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which excessive disposal of electrical or electronic equipment leads to ecological and biodiversity damage, disrupts the livelihoods of local communities, and erodes their rights."
G_SOC_ENV,Environmental and Sustainability Impact,G_SOC_ENV_008,AI 데이터센터 냉각의 과도한 용수 소비,Excessive water consumption for AI data-centre cooling,"The risk that data centres supporting AI training and inference consume excessive water for cooling, degrading local water resources and environmental sustainability."
G_SOC_ENV,Environmental and Sustainability Impact,G_SOC_ENV_009,AI 기반 나노물질 설계·제조에 따른 유해 나노입자 방출,Hazardous nanoparticle release from AI-enabled nanomaterial design and production,"The risk that AI-enabled nanomaterial design and production causes the unintended generation or release of toxic or potentially lethal nanoparticles, harming the environment and human health."
G_SOC_ENV,Environmental and Sustainability Impact,G_SOC_ENV_011,온실가스 배출 증가,Increased greenhouse gas emissions,"The risk that electricity and resource use for the development, training, deployment, and operation of AI systems increases emissions of carbon dioxide and other greenhouse gases, exacerbating climate change and adversely affecting local communities."
G_SOC_ENV,Environmental and Sustainability Impact,G_SOC_ENV_012,원자재 수요에 의한 자원 고갈,Resource depletion from raw material demand,"The risk that production of AI hardware requires large quantities of raw materials such as nickel, cobalt, and lithium, accelerating depletion of finite resources and worsening supply constraints."
G_INT_SELF,Self-harm,G_INT_SELF_001,자해 은폐 및 회피 전략,Concealment and avoidance strategies for self-harm,"The risk that an AI system generates, encourages, normalises, or provides operational assistance for content, decisions, or actions involving concealment and avoidance strategies for self-harm, causing harm to an individual's life or physical and psychological well-being."
G_INT_SELF,Self-harm,G_INT_SELF_002,자살 실행에 대한 구체적 지원,Concrete assistance for carrying out suicide,"The risk that an AI system provides concrete methods, means, or sequences for carrying out suicide, increasing the feasibility of self-harm."
