L3_ID,L3_Title_en,L4_ID,Title_ko,Title_en,Definition_en
G_INT_PRIV,Privacy Violation,G_INT_PRIV_014,개인정보 보호조치 미흡,Inadequate personal-data protection,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which faulty data storage and handling practices fail to protect collected personal data from leaks and improper access."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_015,학습 데이터 개인정보의 혼입·암기·유출,"Inclusion, memorisation, and leakage of personal information in training data","The risk that an AI system, without lawful controls, ingests and memorises personal information in training data and reproduces or discloses it in response to particular inputs."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_016,원주민 데이터 주권 침해,Indigenous data sovereignty violation,"The risk that AI development uses Indigenous or community-held data without respecting collective governance, consent, provenance, or control."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_017,통신 및 비공개 정보 침해,Infringement of communication and private information,"The risk that an AI system performs, facilitates, or assists content, decisions, or actions involving infringement of communication and private information, infringing privacy and informational self-determination."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_018,피지컬 AI의 사적 공간 침해와 지속적 민감정보 수집,Intrusion into private spaces and continuous sensitive-data capture by physical AI,"The risk that robot sensors, mobility, and mapping continuously capture or infer video, audio, location, or behavioural information in homes, workplaces, or other private spaces, infringing privacy and informational self-determination."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_019,AI 데이터 처리에 대한 유효한 동의 결여,Lack of valid consent for AI data processing,"The risk that an AI system collects, uses, or shares personal data without consent that is freely given, specific, and informed."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_020,개인정보 악용 및 거래,Misuse and trade of personal information,"The risk that an AI system performs, facilitates, or assists content, decisions, or actions involving misuse and trade of personal information, infringing privacy and informational self-determination."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_021,보호조치 없는 개인정보 수집,Personal information collection without safeguards,"The risk that training datasets for an AI system contain personal data or personally identifiable information gathered through web scraping without appropriate safeguards, or that in-house data used for subsequent fine-tuning fails to protect such information, undermining privacy and informational self-determination."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_022,학습을 위한 개인정보 스크래핑,Personal-data scraping for training,"The risk that companies scrape personal information to create generative AI tools, undermining consumers' control of their data by using it for purposes they did not consent to, combining data sets in revealing ways, and taking away the ability to alter or remove the information."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_024,친밀 공간 로봇의 프라이버시 침해적 정보 수집,Privacy-invasive data capture by robots in intimate spaces,"The risk that robots operating in homes, hospitals, schools, workplaces, and care settings record, store, transmit, or expose people's routines, voice, face, body, health, location, or behavioural data without valid consent or adequate access control, violating heightened privacy expectations."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_025,재식별 및 정보 추론,Re-identification and information inference,The risk that an AI system combines or infers from anonymised or partially disclosed data to re-identify an individual or derive personal information that was not disclosed.
G_INT_PRIV,Privacy Violation,G_INT_PRIV_027,사용자 데이터 보유·재학습,Retention and reuse of user data,"The risk that generative AI tools require users to log in, retain contact details, IP addresses, and all inputs and outputs, and reuse those data for further model training without valid consent, undermining users' control over their personal data."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_028,민감한 개인 속성 추론,Sensitive personal attribute inference,"The risk that an AI model infers and exposes sensitive personal attributes that a user or administrator did not intend to disclose, violating privacy and informational self-determination."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_029,이름·이미지·초상의 무단 상업적 이용,"Unauthorised commercial use of name, image, and likeness","The risk that an AI system generates, imitates, distributes, or commercially exploits a person's name, image, voice, or likeness without consent or another lawful basis, infringing personality rights, privacy, and control over self-presentation."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_030,피지컬 AI 기반 직장 감시,Workplace surveillance through embodied AI,"The risk that robotic and sensor-rich workplaces may normalise continuous monitoring of worker movement, productivity, posture, location, and behaviour."
G_INT_PRIV,Privacy Violation,G_INT_PRIV_031,이동형 로봇 감시를 통한 일방적 작업장 통제,Unilateral workplace control through mobile robotic surveillance,"The risk that an employer repurposes co-worker robots as mobile surveillance nodes and uses the resulting data to make unilateral decisions about workers without meaningful notice, contestation, or proportionality limits."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_002,돌봄 맥락 취약계층에 대한 AI 조작,AI manipulation of vulnerable groups in care contexts,"The risk that older adults, children, and others in care settings, owing to social isolation, lower AI literacy, or dependence on AI-mediated care, are disproportionately exposed to psychological manipulation, persuasion, scams, companionship dependency, and misinformation."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_003,LLM 남용에 의한 학업 부정행위,Academic misconduct from LLM misuse,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which improper use or abuse of LLM systems causes adverse social impacts such as academic misconduct."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_004,유해 작업 자동화에 의한 피해 규모 증폭,Amplified harm scale from automated harmful workflows,"The risk that AI automates or expands a harmful workflow so that its speed, reach, persistence, or target count substantially increases."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_005,취약성을 이용한 행동 조작,Behavioural manipulation through exploitation of vulnerabilities,The risk that an AI system uses inferred psychological states or vulnerabilities to steer a person toward a particular action without adequate deliberation.
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_007,초개인화 광고의 소비자 자율성 훼손,Consumer-autonomy erosion from hyperpersonalised advertising,"The risk that advanced general-purpose AI systems create advertisements tailored to individual recipients that exploit their biases and irrational beliefs, causing consumers to make decisions they regret, undermining consumer autonomy, and exacerbating social inequality."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_008,은밀한 행동 조작,Covert behavioural manipulation,"The risk that an AI system covertly alters users' beliefs or behaviour through nudging, dark patterns, or other opaque techniques, eroding privacy and causing addiction, anxiety, or distress."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_010,비윤리적 행위 옹호에 의한 유해 행동 유도,Endorsement of unethical conduct inducing harmful user action,"The risk that model outputs endorse and promote immoral, unethical, or illegal conduct at odds with pertinent ethical principles, moral norms, and widely acknowledged human values. Users who trust the system as an authority are thereby motivated to take harmful actions they would not otherwise have performed."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_011,무해한 중간 단계를 이용한 유해 목적 지원,Facilitation of harmful objectives through benign intermediates,The risk that an AI system provides an apparently benign intermediate step or output that enables a user to achieve a harmful objective indirectly.
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_012,대규모 설득 능력,Large-scale persuasion capability,"The risk that models persuade effectively in dialogue and media settings, shifting beliefs including toward falsehoods, promoting narratives, and convincing people to act against their prior judgement or ethics."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_013,법적으로 허용된 의도적 동물 위해,Legally sanctioned intentional harm to animals,The risk that an AI system is intentionally designed to harm animals in ways that either reflect and amplify prevailing social values or are legally permitted.
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_014,직장 내 부적응적 인간-AI 상호작용,Maladaptive human-AI interaction in the workplace,"The risk that AI systems interacting with humans in the workplace fail to adapt to human needs, norms, and workflows, generating ethical concerns and degraded working conditions."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_015,정서적 의존을 이용한 조작과 강요,Manipulation and coercion through emotional dependence on assistants,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which trust and emotional dependence on an anthropomorphic assistant grant it excessive influence over users' beliefs and actions. Those emotions can be exploited to manipulate or coerce users into believing, choosing, or doing what they otherwise would not, and autonomous consent is undermined even absent manipulative intent."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_017,콘텐츠 조정에 의한 여론 조작,Manipulation of public discourse through content moderation,The risk that an AI-based content moderation system covertly controls information visibility and reach to manipulate user judgement or public discourse.
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_019,개인화를 통한 조작,Manipulation via personalisation,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which personalisation and preference fine-tuning drive assistants toward sycophancy, confining users in an affirming opinion space that consolidates narrow beliefs and fragments shared discourse."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_020,광범위한 목표로 인한 조작적 행동,Manipulative behaviour from broadly scoped goals,"The risk that advanced AI systems pursuing broadly scoped, long-horizon objectives in complex, open-ended settings adopt manipulative strategies, such as pressuring people to undertake demanding work in the name of achieving a stated welfare objective."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_021,사용자 선호·선택의 조작적 유도,Manipulative steering of user preferences and choices,"The risk that an AI system steers user preferences, beliefs, or actions in directions set by operators, optimisation objectives, or model biases, exploiting trust, undermining autonomous decision-making, and distorting social or political processes."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_022,미성년자의 AI 설득 취약성,Minor susceptibility to AI persuasion,"The risk that minors' developmental susceptibility makes them disproportionately vulnerable to persuasive or manipulative AI interaction, including parasocial pressure and covert commercial or ideological influence."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_024,개인화된 설득 취약성,Personalised persuasion vulnerability,"The risk that models exploit personal traits, emotions, or context to make persuasion more effective and less detectable."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_026,맞춤형 표적화에 의한 개인 대상 공격 정교화,Refined attacks on individuals through targeting and personalisation,The risk that AI refines its outputs to target individuals with tailored attacks.
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_027,인간 데이터 학습에 의한 갈등 악화 편향 재현,Reproduction of conflict-worsening human biases from training on human data,"The risk that models trained on human data, whether pre-trained on human-written text or fine-tuned on human feedback, reproduce human biases such as fixed-pie error, self-serving fairness judgements, and vengefulness, which impede negotiation and worsen conflict."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_028,자아실현 저해,Self-actualisation harms,"The risk that manipulation by AI assistants and continuous optimisation steering users toward objectives such as engagement accumulate subtle behavioural shifts, causing users to lose control over their future life trajectory and hindering the pursuit of a personally fulfilling life and collective self-determination."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_029,사용자 영합적 응답(아첨),Sycophancy toward user beliefs and preferences,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which a system flatters users with agreeable or plausible-seeming answers that reconfirm their misconceptions and stated beliefs rather than correcting them, so users accept factually incorrect information and grow dependent on validating advice."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_030,도덕적 판단의 AI 위임에 따른 비윤리적 결정,Unethical decisions from delegating moral judgement to AI,"The risk that tasks that should remain under human judgement, including decisions that resolve conflicts of values or determine life and death in warfare, are delegated to AI systems that lack moral reasoning or merely imitate human standards of ethical judgement, resulting in unethical or harmful actions, a gap in moral accountability, and infringements of human rights."
G_INT_UNETH,Unethical Conduct and Manipulation,G_INT_UNETH_031,시장 점유 목적의 비윤리적 기술 사용,Unethical technology use for market share,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which technology is used inappropriately or unethically to gain market share."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_001,인지 오프로딩,Cognitive offloading risk,"The risk that users offload reasoning, memory, or evaluation to AI in ways that reduce independent cognitive capacity."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_002,문화 데이터 출처 손실,Cultural data provenance loss,"The risk that AI pipelines detach cultural data from its origin, stewardship conditions, and community-specific meaning."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_005,AI 생성 결과의 문화적 획일화,Cultural homogenisation of AI-generated outputs,"The risk that an AI system privileges dominant linguistic and cultural expressions, weakening the visibility and continuity of diverse cultural knowledge and perspectives."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_007,정보 환경의 질적 저하와 균질화,Degradation and homogenisation of the information environment,"The risk that the proliferation of spam, misleading, and low-quality synthetic content generated by AI assistants makes reliable information hard to verify, erodes the digital knowledge commons, and homogenises the information and ideas people encounter."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_008,창의성·비판적 사고의 저하,Devaluation of creativity and critical thinking,"The risk that an AI system causes, enables, or contributes to the devaluation and deterioration of human creativity, artistic expression, imagination, critical thinking, and problem-solving skills."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_009,설득 도구 확산에 의한 인식론적 분절화,Epistemic fragmentation from widespread persuasion tools,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which widespread use of powerful persuasion tools by many groups, together with increasing personalisation of online experience, splinters society into isolated epistemic communities with little room for dialogue or transfer between them."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_010,집단 인식론과 공유된 현실 인식의 침식,Erosion of collective epistemics and shared reality,"The risk that AI-scaled personalised disinformation and highly persuasive generated argumentation erode collective epistemics, radicalising individuals, undermining shared reality, and degrading collective decision-making."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_011,AI에 의한 인간 존엄성과 도덕적 지위의 침식,Erosion of human dignity and moral standing by AI systems,"The risk that widespread deployment of AI systems reduces people to scores, profiles, or behavioural targets and weakens recognition of inherent human dignity and equal moral standing."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_012,저자원 언어와 문화적 의미의 침식,Erosion of low-resource languages and cultural meaning,"The risk that an AI system inadequately learns or preserves knowledge and cultural expression in low-resource languages, eroding the cultural meaning and knowledge ecosystem of their communities."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_014,소외로 인한 피해,Harms from estrangement,"The risk that replacing human observation and interaction with AI estranges caregivers and institutions from those they serve, leaving affected persons' interests unnoticed and neglected."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_016,대중 지식의 모델 붕괴,Model collapse of public knowledge,"The risk that recursive training on synthetic content degrades public information quality and future model training data, driving model collapse of shared knowledge resources."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_017,도덕적 탈숙련화,Moral deskilling,"The risk that, as AI system autonomy increases, people feel less moral responsibility for decisions involving life and death."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_018,AI 생성 학술 콘텐츠에 의한 학술 문헌 오염,Pollution of scholarly literature by AI-generated content,"The risk that an AI system generates and disseminates large volumes of low-quality or false scholarly content without adequate verification or academic accountability, polluting publication and citation records and knowledge bases and undermining research integrity and trustworthiness."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_019,전문적 판단력 위축,Professional judgement atrophy,The risk that domain professionals lose judgement capacity as AI systems become routine intermediaries in expert work.
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_020,문화 해석 권위의 이전,Redistribution of cultural authority,The risk that AI systems shift authority over cultural interpretation from communities and experts to model providers or platform intermediaries.
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_021,AI 생성물 대량 유입에 따른 제출·지원 채널 과부하,Submission and application-channel overload from mass AI-generated content,"The risk that mass AI-generated content enters submission or application channels designed for human-authored materials, such as creative competitions or recruitment processes, overwhelming review and filtering capacity and undermining authenticity checks and trust."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_022,AI 분야의 서구 중심주의와 문화적 획일화,Western-centrism and cultural homogenisation in the AI field,"The risk that Western-centrism and unequal participation in the AI field marginalise the perspectives and knowledge of local or minority cultures in research agendas, datasets, and governance, deepening cultural homogenisation."
G_SOC_CULT,Cultural and Epistemic Erosion,G_SOC_CULT_023,맞춤형 정보 제공에 의한 정보 고치 심화,Aggravated information cocoons from tailored content,"The risk that AI analyses users' needs, intentions, preferences, and habits to offer formulaic and tailored information and services, aggravating the effects of information cocoons."
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_001,검증된 전문성 범위를 벗어난 AI 조언,AI advice beyond validated professional scope,"The risk that an AI system provides medical, legal, financial, electoral, or safety advice beyond its validated capability, expertise, or authority and presents that advice as reliable, inducing misplaced trust, erroneous decisions, and material, legal, or physical harm."
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_002,학습 과정 우회,Bypassing of the learning process,The risk that easy access to high-quality generative models results in students using AI models to bypass the learning process.
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_003,역량 오버행,Capability overhang,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which latent capabilities exceed what evaluation, monitoring, or governance processes detect."
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_004,장기 작업의 단계 간 오차 누적,Cross-stage error accumulation in long tasks,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which small errors passed from perception to prediction and control accumulate across a long task sequence until the final action crosses a safety boundary."
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_005,부적절한 자동화 수준,Inappropriate degree of automation,The risk that an AI application with a high degree of automation exhibits unexpected behaviour and poses risks in terms of its reliability and safety.
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_006,인공일반지능(AGI) 역량의 허위 표상,Misrepresentation of artificial general intelligence (AGI) capabilities,"The risk that an AI system presents itself as able to perform tasks at the level of artificial general intelligence (AGI) beyond its validated capabilities, distorting user judgement or inducing misplaced trust or dependence."
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_007,자율적·독립적 의사결정 역량의 허위 표상,Misrepresentation of autonomous and independent decision-making capabilities,"The risk that an AI system presents itself as able to make autonomous and independent decisions beyond its validated capabilities, distorting user judgement or inducing misplaced trust or dependence."
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_008,자율적 학습·자기 개선 역량의 허위 표상,Misrepresentation of autonomous learning and self-improvement capabilities,"The risk that an AI system presents itself as able to learn autonomously or improve itself beyond its validated capabilities, distorting user judgement or inducing misplaced trust or dependence."
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_009,자기 보존·자기 방어 역량의 허위 표상,Misrepresentation of self-preservation and self-defence capabilities,"The risk that an AI system presents itself as able to preserve or defend itself beyond its validated capabilities, distorting user judgement or inducing misplaced trust or dependence."
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_012,미세조정 모델의 예상 밖 역량,Unexpected capabilities in downstream fine-tuned models,The risk that downstream deployers fine-tuning a GPAI model with specific deployment-related datasets give it new or unexpected capabilities that the underlying upstream model did not exhibit and that the original model developer did not anticipate.
G_SYS_OEXT,Over-Extension,G_SYS_OEXT_013,AI 역량의 검증 범위 초과 사용,Use of AI capability beyond its validated scope,"The risk that an AI system is used as though its capability remains valid for tasks or conditions outside its validated scope, producing inaccurate or unsafe decisions."
G_INT_SEX,Sexual Harm and Exploitation,G_INT_SEX_002,허용되지 않는 맥락의 노골적 성적 콘텐츠 생성,Explicit sexual content generation in non-permitted contexts,"The risk that an AI system generates or facilitates explicit depictions of sexual activity in contexts where such content is not permitted, such as services accessible to minors, violating user-protection obligations."
G_INT_SEX,Sexual Harm and Exploitation,G_INT_SEX_003,비동의 성행위 및 성폭력,Non-consensual sexual acts and sexual violence,"The risk that an AI system generates, encourages, normalises, or facilitates content, decisions, or actions involving non-consensual sexual acts and sexual violence, infringing sexual autonomy and physical or psychological safety."
G_INT_SEX,Sexual Harm and Exploitation,G_INT_SEX_004,비동의 성적 대상화 및 친밀 이미지 생성,Non-consensual sexualisation and intimate imagery generation,"The risk that an AI system sexualises an individual or group without consent, or generates, transforms, or disseminates non-consensual intimate imagery using a real person's likeness or appearance, infringing sexual autonomy and personality rights."
G_INT_SEX,Sexual Harm and Exploitation,G_INT_SEX_005,학대적 판타지 대상화,Objectification for abusive fantasy,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which a chatbot participates in morally or socially objectionable conversational activities that could be emotionally damaging to its user or third parties."
G_INT_SEX,Sexual Harm and Exploitation,G_INT_SEX_007,성착취 및 상업적 성행위,Sexual exploitation and commercial sexual activity,"The risk that an AI system generates, encourages, normalises, or facilitates content, decisions, or actions involving sexual exploitation and commercial sexual activity, infringing sexual autonomy and physical or psychological safety."
G_INT_SEX,Sexual Harm and Exploitation,G_INT_SEX_008,성희롱 및 성적 괴롭힘,Sexual harassment and sexual bullying,"The risk that an AI system generates, encourages, normalises, or facilitates content, decisions, or actions involving sexual harassment and sexual bullying, infringing sexual autonomy and physical or psychological safety."
G_INT_SEX,Sexual Harm and Exploitation,G_INT_SEX_009,AI를 이용한 미성년자 성적 위해·착취,Sexual harm and exploitation of minors,"The risk that an AI system generates, disseminates, or facilitates child sexual abuse material (CSAM), grooming, sexual enticement or abuse, or content promoting sexual relations with minors, infringing the safety and rights of children and young people."
G_INT_SEX,Sexual Harm and Exploitation,G_INT_SEX_010,체계적 편향에 의한 성적 위해와 착취,Sexual harm and exploitation through systematic bias,"The risk that systematic bias in an AI system generates or facilitates sexual objectification, abuse, or exploitation targeting a particular group."
G_INT_SEX,Sexual Harm and Exploitation,G_INT_SEX_011,성적 대상화 및 페티시화,Sexual objectification and fetishisation,"The risk that an AI system generates, encourages, normalises, or facilitates content, decisions, or actions involving sexual objectification and sexual fetishisation, infringing sexual autonomy and physical or psychological safety."
A_INT_CASCADE,Cascading Failure and Instability,A_INT_CASCADE_001,다중 에이전트 상전이에 의한 급격한 성능 붕괴,Abrupt performance collapse from phase transitions in multi-agent systems,"The risk that an AI agent, through goal pursuit, planning, tool use, or action, creates a condition in which small external changes such as the introduction of new agents or distributional shift trigger phase transitions in multi-agent systems, abruptly changing the number and stability of equilibria and producing unpredictable dynamics and severe performance degradation."
A_INT_CASCADE,Cascading Failure and Instability,A_INT_CASCADE_003,혼돈적 다중 에이전트 동역학,Chaotic multi-agent dynamics,"The risk that chaotic dynamics that are highly sensitive to initial conditions arise in multi-agent learning systems and become more prevalent as the number of AI agents increases, making system behaviour difficult to predict reliably."
A_INT_CASCADE,Cascading Failure and Instability,A_INT_CASCADE_004,에이전트 상호작용의 불안정화 피드백 루프,Destabilising feedback loops among interacting agents,"The risk that the goal pursuit, planning, tool use, or action of an AI agent creates a condition in which feedback loops among adaptive agents, in which actions affect the environment and other agents and return as the agents' own inputs, amplify system-level behaviour into destabilising outcomes such as flash-crash-like cascades, financial crashes, military conflicts, or ecological disasters."
A_INT_CASCADE,Cascading Failure and Instability,A_INT_CASCADE_005,금융 시스템 불안정,Financial-system instability,"The risk that AI integrated into high-frequency trading, market-making, and systemic risk management accelerates transactions and behaves unexpectedly under market stress, while concentration of homogeneous foundation models and multi-agent interactions drive correlated decision-making, amplifying volatility and precipitating cascading instability across the financial system."
A_INT_CASCADE,Cascading Failure and Instability,A_INT_CASCADE_006,다중 에이전트 시스템 실패와 연쇄 오류 전파,Multi-agent system failure and cascading error propagation,"The risk that the goal pursuit, planning, tool use, or action of an AI agent creates a condition in which flawed specifications or role allocation, breakdowns in inter-agent coordination and communication, inadequate verification or termination handling, or a localised error or compromise propagates through dependencies among agents, tools, delegation chains, and shared memory, amplifying into system-wide failure, operational disruption, security compromise, or physical harm."
A_INT_CASCADE,Cascading Failure and Instability,A_INT_CASCADE_007,다중 에이전트 학습의 비수렴 순환,Non-convergent cyclic dynamics in multi-agent learning,"The risk that an AI agent, through goal pursuit, planning, tool use, or action, creates a condition in which learning rules guaranteeing convergence for a single agent instead produce cycles and non-convergence in mixed-motive multi-agent settings, subverting the expected or desirable properties of the system."
A_INT_CASCADE,Cascading Failure and Instability,A_INT_CASCADE_008,분산 에이전트 군집을 이용한 자원 고갈 공격,Resource-exhaustion attacks by decentralised agent swarms,"The risk that an AI agent, through goal pursuit, planning, tool use, or action, creates a condition in which a large number of low-resource, decentralised agents act in combination, breaking the single-actor assumptions underlying a target system's bandwidth or request-rate constraints, and thereby causing system-wide paralysis similar to a distributed denial-of-service attack."
A_INT_CASCADE,Cascading Failure and Instability,A_INT_CASCADE_009,양의 피드백에 따른 통제 불가능한 연쇄 과정,Runaway processes,"The risk that positive feedback loops among interacting AI assistants, their principals, other humans, and algorithms produce hard-to-predict runaway processes, such as the 2010 flash crash, impacting economies, government institutions, societal stability, or individual freedoms."
G_SYS_CONTEST,Non-Contestability,G_SYS_CONTEST_001,인간의 의사결정 능력·거부권 침식,Erosion of human decision-making capacity and veto,"The risk that organisational pressure, interface design, automation speed, and habitual reliance on AI weaken users' capacity to deliberate and choose under uncertainty and to veto consequential AI recommendations, leaving harmful outputs effectively uncontested."
G_SYS_CONTEST,Non-Contestability,G_SYS_CONTEST_002,인간 참여형 형식적 승인,Human-in-the-loop rubber stamping,The risk that human review becomes a nominal approval step that rarely changes AI outputs.
G_SYS_CONTEST,Non-Contestability,G_SYS_CONTEST_003,AI 결정에 대한 이의제기와 중단의 불가능,Inability to contest or halt AI decisions,"The risk that an AI system prevents affected people from reviewing the basis of an AI decision, contesting it, or halting and correcting the output, leaving harms without effective remedy."
